gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_04203,2340,NA,1_Tps_b3v08_scaf007281,29402,0.0076278887873124,A,A,12,13,25,6,18,39,50,81,46,87,164,75,27,23,9,19,10,10,42,84,53,41,51,40,NA,NA,NA,NA
TPS_04204,1143,NA,1_Tps_b3v08_scaf007281,29402,0.0076278887873124,A,A,25,21,32,24,18,36,167,134,156,50,107,66,41,37,21,35,24,38,169,182,188,26,64,56,NA,NA,NA,NA
TPS_04205,2611,HOG_1538,1_Tps_b3v08_scaf003931,58961,-0.0357851888076634,A,A,6946,6240,6028,7258,8722,8079,48857,43644,41249,11839,11851,11122,6867,7999,7954,6203,8383,9115,12508,15301,16994,5364,6210,7388,NA,NA,NA,NA
TPS_04206,2304,HOG_16944,1_Tps_b3v08_scaf000900,148772,0.025304008954386,A,A,360,286,374,335,330,424,1346,1085,1073,628,376,515,549,540,377,626,423,396,972,1083,1225,603,386,577,lg3,19849497,NO,lg3
TPS_04207,3688,HOG_20210,1_Tps_b3v08_scaf000900,148772,0.025304008954386,A,A,95,99,68,56,53,93,394,318,331,202,93,78,204,123,162,157,101,143,392,420,597,192,154,204,lg3,19815827,NO,lg3
TPS_04208,9412,NA,1_Tps_b3v08_scaf000900,148772,0.025304008954386,A,A,2645,2706,3089,2550,2277,3421,3318,2910,3146,1993,970,1233,3534,4736,3271,3756,2920,2643,2388,2666,3163,2805,1753,2789,lg3,19801108,NO,lg3
TPS_04209,852,NA,1_Tps_b3v08_scaf002073,94579,0.0203287039124796,A,A,8,2,7,12,9,3,28,25,25,10,11,4,3,7,7,15,11,7,16,13,22,11,6,5,NA,NA,NA,NA
TPS_04210,3310,NA,1_Tps_b3v08_scaf002073,94579,0.0203287039124796,A,A,308,230,319,493,417,377,896,951,1009,244,187,193,426,397,371,545,545,496,713,813,1070,263,335,299,NA,NA,NA,NA
TPS_04211,579,HOG_1545,1_Tps_b3v08_scaf002073,94579,0.0203287039124796,A,A,208,202,259,196,223,337,661,687,728,455,262,436,358,351,294,307,195,168,365,406,359,295,430,351,NA,NA,NA,NA
TPS_04212,1205,NA,1_Tps_b3v08_scaf002073,94579,0.0203287039124796,A,A,193,193,207,211,179,237,515,494,522,200,211,188,217,245,251,247,222,274,418,527,589,222,135,182,NA,NA,NA,NA
TPS_04213,294,NA,1_Tps_b3v08_scaf002073,94579,0.0203287039124796,A,A,1501,1158,1231,1193,1386,1531,2663,2289,2405,1561,1391,1892,2496,2244,2149,2244,2132,1880,6254,5675,6024,1401,1734,2404,NA,NA,NA,NA
TPS_04214,2352,NA,1_Tps_b3v08_scaf000019,468254,0.0899342172347635,A,A,0,0,1,0,4,0,3,0,0,2,0,0,0,2,0,2,1,0,677,1060,1294,28,50,19,lg10,27849581,NO,lg10
TPS_04215,1338,NA,1_Tps_b3v08_scaf000019,468254,0.0899342172347635,A,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,lg10,28049881,NO,lg10
TPS_04216,711,NA,1_Tps_b3v08_scaf004404,52911,0.0252107335938761,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,17,0,0,0,lg4,36018833,NO,lg4
TPS_04217,882,NA,1_Tps_b3v08_scaf004404,52911,0.0252107335938761,A,A,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,102,125,168,1,3,0,lg4,36035283,NO,lg4
TPS_04218,3942,NA,1_Tps_b3v08_scaf004404,52911,0.0252107335938761,A,A,2,0,0,1,0,0,3,2,4,2,0,112,0,2,0,4,1,2,6906,8877,11898,217,264,103,lg4,36052014,NO,lg4
TPS_04219,2558,HOG_20065,1_Tps_b3v08_scaf006930,31535,0.00178615534321956,A,A,97,96,65,220,317,103,356,150,147,246,1101,517,538,324,482,611,440,456,169,169,239,232,437,229,NA,NA,NA,NA
TPS_04220,444,NA,1_Tps_b3v08_scaf006930,31535,0.00178615534321956,A,A,68,50,67,0,0,65,19,9,17,19,10,16,71,75,43,1,1,0,0,0,0,10,3,15,NA,NA,NA,NA
TPS_04221,398,NA,1_Tps_b3v08_scaf006930,31535,0.00178615534321956,A,A,49,48,104,1,3,128,74,35,59,49,32,14,163,156,47,3,0,3,0,1,0,20,24,17,NA,NA,NA,NA
TPS_04222,1572,NA,1_Tps_b3v08_scaf002865,75965,0.000260717165842913,A,A,6,2,2,7,21,3,22,43,18,0,7,4,2,4,2,19,7,11,1,1,3,2,2,2,lg4,50867243,NO,lg4
TPS_04223,972,NA,1_Tps_b3v08_scaf002865,75965,0.000260717165842913,A,A,1,1,3,3,6,1,7,8,6,9,7,1,4,5,2,6,8,8,14,32,40,10,9,1,lg4,50898535,NO,lg4
TPS_04224,831,NA,1_Tps_b3v08_scaf002865,75965,0.000260717165842913,A,A,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,2,22,45,52,2,2,4,lg4,50915898,NO,lg4
TPS_04225,1554,HOG_17858,1_Tps_b3v08_scaf004248,54630,0.0034483173988244,A,A,1,3,4,1,4,3,27,18,39,14,18,12,3,1,1,1,0,3,38,41,36,2,6,5,lg4,118568103,NO,lg4
TPS_04226,2982,HOG_16335,1_Tps_b3v08_scaf004248,54630,0.0034483173988244,A,A,132,118,177,143,181,212,841,741,703,308,513,317,204,204,169,200,184,215,523,703,765,220,214,193,lg4,118540193,NO,lg4
TPS_04227,2862,NA,1_Tps_b3v08_scaf000116,304085,0.0547453364605955,A,A,5,18,17,1,5,23,18,22,30,15,11,19,27,26,27,12,10,5,68,76,100,20,28,20,lg8,36578058,NO,lg8
TPS_04228,1308,NA,1_Tps_b3v08_scaf000116,304085,0.0547453364605955,A,A,32,23,27,15,16,30,92,97,95,30,44,28,30,31,25,21,11,30,77,71,57,34,46,39,lg8,36633436,NO,lg8
TPS_04229,2884,NA,1_Tps_b3v08_scaf001756,104653,0.0199627415331943,A,A,165,153,162,151,165,253,615,662,579,530,368,458,302,295,228,261,228,223,534,577,486,292,418,359,NA,NA,NA,NA
TPS_04230,3404,HOG_4406,1_Tps_b3v08_scaf001756,104653,0.0199627415331943,A,A,1334,1162,1641,1139,1104,1888,1071,1035,1250,1157,916,1214,1647,1556,1307,1353,1060,1147,1031,1242,1134,1611,1497,1298,NA,NA,NA,NA
TPS_04231,3725,NA,1_Tps_b3v08_scaf001756,104653,0.0199627415331943,A,A,161,148,184,144,219,150,682,451,553,380,553,397,206,178,169,257,225,177,408,429,426,345,332,243,NA,NA,NA,NA
TPS_04232,723,NA,1_Tps_b3v08_scaf001756,104653,0.0199627415331943,A,A,24,17,49,16,31,59,66,51,41,98,145,100,32,25,30,22,23,14,82,73,57,50,109,45,NA,NA,NA,NA
TPS_04233,2347,NA,1_Tps_b3v08_scaf001015,140431,0.0403127903208736,A,A,49,42,55,32,31,49,563,338,304,374,364,437,101,84,60,125,87,75,136,114,117,100,185,74,lg4,34059724,NO,lg4
TPS_04234,1857,NA,1_Tps_b3v08_scaf001015,140431,0.0403127903208736,A,A,5,4,9,4,9,6,50,27,25,25,25,22,6,7,6,6,6,6,46,42,55,14,16,8,lg4,34015978,NO,lg4
TPS_04235,1041,NA,1_Tps_b3v08_scaf001015,140431,0.0403127903208736,A,A,1,1,2,1,1,4,27,18,17,10,14,7,3,2,3,1,5,5,23,23,29,7,13,6,lg4,33990802,NO,lg4
TPS_04236,1316,NA,1_Tps_b3v08_scaf002430,85642,0.0187597553154698,A,A,5,4,12,3,4,9,22,9,24,42,23,26,5,10,7,6,7,8,9,17,21,34,10,7,NA,NA,NA,NA
TPS_04237,5826,NA,1_Tps_b3v08_scaf002430,85642,0.0187597553154698,A,A,3220,2463,2345,2701,2675,2535,7087,5621,6076,3149,1987,3587,4511,4036,4363,5642,4645,5130,3749,3841,5037,2605,3381,2665,NA,NA,NA,NA
TPS_04238,1875,NA,1_Tps_b3v08_scaf002430,85642,0.0187597553154698,A,A,40,34,58,28,41,52,226,204,196,49,104,95,59,51,51,47,45,43,259,309,369,33,71,49,NA,NA,NA,NA
TPS_04239,5117,HOG_2687,1_Tps_b3v08_scaf004507,51750,0.0362189568910329,A,A,0,0,1,1,1,3,19,8,18,29,26,21,3,4,2,3,2,2,167,198,230,9,20,20,lg7,16097740,NO,lg7
TPS_04240,983,NA,1_Tps_b3v08_scaf002414,85995,0.000994248577393526,A,A,60,54,57,55,45,73,225,187,236,57,59,49,81,95,82,69,81,74,451,648,777,56,58,66,lg3,91948602,NO,lg3
TPS_04241,2911,NA,1_Tps_b3v08_scaf002414,85995,0.000994248577393526,A,A,113,95,110,105,139,153,1299,998,1287,266,347,300,108,144,136,93,130,137,357,481,587,92,160,185,lg3,91893271,NO,lg3
TPS_04242,1719,NA,1_Tps_b3v08_scaf002414,85995,0.000994248577393526,A,A,134,109,148,121,138,200,2102,1755,2011,420,514,465,143,150,184,122,125,145,670,799,853,83,234,248,lg3,91875532,NO,lg3
TPS_04243,6564,NA,1_Tps_b3v08_scaf007755,26868,0.0484578235702858,A,A,31,29,78,7,5,100,24,54,29,275,335,185,16,51,28,16,14,12,18,233,29,142,199,39,NA,NA,NA,NA
TPS_04244,642,NA,1_Tps_b3v08_scaf005367,43238,0.0343864747338427,A,A,274,226,288,437,455,395,95,162,41,206,173,368,373,418,427,498,542,695,323,210,287,206,490,588,lg3,23368935,NO,lg3
TPS_04245,918,NA,1_Tps_b3v08_scaf005367,43238,0.0343864747338427,A,A,931,675,987,1294,1404,1216,266,520,107,592,480,1122,1186,1378,1400,1455,1671,2217,987,638,795,669,1369,1604,lg3,23360907,NO,lg3
TPS_04246,2784,NA,1_Tps_b3v08_scaf005367,43238,0.0343864747338427,A,A,5511,4258,4349,7030,7060,4720,1643,2722,942,3093,1126,3242,6009,6496,7863,7781,9219,11914,4890,3185,6122,5459,3344,6745,lg3,23355151,NO,lg3
TPS_04247,777,HOG_3511,1_Tps_b3v08_scaf005367,43238,0.0343864747338427,A,A,3510,3075,2950,2760,4046,4129,18851,15407,17618,7468,14545,9280,3146,3819,3439,3586,4429,5351,4205,4891,6089,2966,4815,6509,lg3,23341727,NO,lg3
TPS_04248,6842,NA,1_Tps_b3v08_scaf000711,164689,0.0365299279173149,A,A,994,1121,1482,979,956,1617,1489,1319,1406,2362,605,1025,1426,2330,1211,1432,1221,784,1367,1873,1899,2903,1210,2699,lg4,45442120,NO,lg4
TPS_04249,965,NA,1_Tps_b3v08_scaf000711,164689,0.0365299279173149,A,A,564,475,650,548,725,877,2925,2825,2977,831,762,784,701,692,660,597,713,676,1127,1294,1232,344,801,795,lg4,45373409,NO,lg4
TPS_04250,1167,NA,1_Tps_b3v08_scaf000711,164689,0.0365299279173149,A,A,517,414,644,527,685,884,2841,2559,2870,758,743,804,714,666,670,584,744,708,945,1212,1068,311,859,848,lg4,45336494,NO,lg4
TPS_04251,5988,NA,1_Tps_b3v08_scaf004820,48630,0.00591966558369231,A,A,144,121,237,152,181,217,880,795,870,611,453,399,244,290,256,243,202,200,221,340,250,326,320,106,NA,NA,NA,NA
TPS_04252,1242,NA,1_Tps_b3v08_scaf004820,48630,0.00591966558369231,A,A,10,9,6,11,15,7,48,70,31,7,1,3,22,16,12,14,13,21,18,17,28,9,2,5,NA,NA,NA,NA
TPS_04253,600,NA,1_Tps_b3v08_scaf002248,89737,0.0280804367519258,A,A,28,30,35,29,35,47,89,103,86,41,34,35,57,63,51,46,33,41,113,136,145,30,44,29,lg4,64480320,NO,lg4
TPS_04254,1074,HOG_19323,1_Tps_b3v08_scaf002248,89737,0.0280804367519258,A,A,41,42,55,40,55,74,113,117,94,67,62,57,60,66,72,51,59,59,141,181,140,40,68,51,lg4,64490694,NO,lg4
TPS_04255,4248,NA,1_Tps_b3v08_scaf002248,89737,0.0280804367519258,A,A,43,30,51,27,29,42,231,198,244,34,49,50,49,52,60,35,40,39,121,123,150,30,71,45,lg4,64518986,NO,lg4
TPS_04256,3256,NA,1_Tps_b3v08_scaf002248,89737,0.0280804367519258,A,A,19,8,14,14,11,23,81,49,68,14,18,22,12,12,18,14,12,10,259,413,433,28,40,19,lg4,64548314,NO,lg4
TPS_04257,1013,NA,1_Tps_b3v08_scaf004777,49054,-0.0331431175009028,A,A,5,4,11,3,5,13,19,14,20,35,33,25,7,7,8,2,3,6,72,80,75,11,19,5,NA,NA,NA,NA
TPS_04258,375,NA,1_Tps_b3v08_scaf004777,49054,-0.0331431175009028,A,A,1,4,2,1,1,2,4,2,3,8,13,10,2,2,3,1,6,2,20,24,18,4,9,2,NA,NA,NA,NA
TPS_04259,975,NA,1_Tps_b3v08_scaf004777,49054,-0.0331431175009028,A,A,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,12,7,12,1,0,0,NA,NA,NA,NA
TPS_04260,1344,NA,1_Tps_b3v08_scaf004777,49054,-0.0331431175009028,A,A,5,3,12,1,7,13,23,23,17,35,47,23,4,14,3,2,4,8,20,29,11,11,24,4,NA,NA,NA,NA
TPS_04261,7018,HOG_18265,1_Tps_b3v08_scaf000365,213872,0.0291530532361739,A,A,0,0,0,1,0,0,360,136,221,32,167,60,0,1,1,0,0,0,8127,10953,13045,358,540,178,lg3,20169225,NO,lg3
TPS_04262,978,HOG_24216,1_Tps_b3v08_scaf004159,55826,0.0984522416289564,A,A,355,311,337,305,431,423,2100,1644,1682,739,796,739,695,567,465,828,637,607,1376,1505,1754,448,636,833,lg5,11281636,NO,lg5
TPS_04263,1251,HOG_18205,1_Tps_b3v08_scaf004159,55826,0.0984522416289564,A,A,12,28,30,14,10,25,29,34,19,40,65,35,20,18,23,21,4,9,19,39,28,19,41,23,lg5,11261712,NO,lg5
TPS_04264,2017,NA,1_Tps_b3v08_scaf004159,55826,0.0984522416289564,A,A,86,87,78,42,36,84,946,506,826,227,217,310,121,121,90,41,55,55,331,334,331,93,71,87,lg5,11241011,NO,lg5
TPS_04265,1749,NA,1_Tps_b3v08_scaf002746,78238,-0.012667308773675,A,A,63,68,68,73,87,75,185,109,126,130,155,123,63,76,89,90,88,111,267,395,570,48,81,48,NA,NA,NA,NA
TPS_04266,4943,HOG_9888,1_Tps_b3v08_scaf002746,78238,-0.012667308773675,A,A,2082,1476,1583,2970,2810,1820,1895,1404,1363,1891,1253,1871,2718,2345,2580,3549,3132,3814,3200,3747,4179,2094,1880,2127,NA,NA,NA,NA
TPS_04267,513,NA,1_Tps_b3v08_scaf003294,68055,-0.0125038972367029,A,A,1,3,0,0,0,0,0,0,0,5,15,3,0,0,0,0,0,0,1,4,0,2,4,3,lg4,89290122,NO,lg4
TPS_04268,3413,HOG_20728,1_Tps_b3v08_scaf003294,68055,-0.0125038972367029,A,A,49,47,88,54,55,126,233,243,196,217,284,135,92,72,52,76,47,64,319,330,378,128,248,83,lg4,89247412,NO,lg4
TPS_04269,741,NA,1_Tps_b3v08_scaf002326,88108,-0.066237908474766,A,A,9,4,4,11,3,8,47,31,25,40,18,54,17,16,18,9,11,15,406,542,608,86,45,43,NA,NA,NA,NA
TPS_04270,402,NA,1_Tps_b3v08_scaf002326,88108,-0.066237908474766,A,A,30,27,29,32,30,39,148,76,123,153,74,203,37,39,28,40,39,18,272,108,127,102,121,216,NA,NA,NA,NA
TPS_04271,1146,NA,1_Tps_b3v08_scaf002326,88108,-0.066237908474766,A,A,51,26,38,40,24,45,196,111,93,223,29,388,36,58,25,39,70,18,441,147,147,175,166,311,NA,NA,NA,NA
TPS_04272,690,NA,1_Tps_b3v08_scaf002326,88108,-0.066237908474766,A,A,0,0,0,0,1,0,6,11,1,126,24,197,0,0,1,0,0,3,316,56,84,59,82,232,NA,NA,NA,NA
TPS_04273,375,HOG_3385,1_Tps_b3v08_scaf001025,139927,0.035996937807768,A,A,869,946,1118,618,653,1351,536,465,444,522,336,471,1109,1351,830,1028,611,572,976,1241,1412,750,339,610,lg8,47065977,NO,lg8
TPS_04274,7037,HOG_18150,1_Tps_b3v08_scaf001025,139927,0.035996937807768,A,A,388,413,596,372,321,715,761,714,689,868,296,457,625,706,423,551,396,331,685,819,852,1027,666,730,lg8,47043723,NO,lg8
TPS_04275,2979,HOG_18259,1_Tps_b3v08_scaf001025,139927,0.035996937807768,A,A,16,6,12,23,17,19,144,70,135,26,15,32,22,12,10,12,9,16,109,164,202,38,24,21,lg8,46986636,NO,lg8
TPS_04276,2550,NA,1_Tps_b3v08_scaf002855,76161,0.0817094577860152,A,A,92,70,85,78,97,105,152,145,150,113,62,99,103,105,66,136,94,70,288,337,332,167,129,182,lg3,17328443,NO,lg3
TPS_04277,8578,NA,1_Tps_b3v08_scaf002855,76161,0.0817094577860152,A,A,32,31,62,56,42,60,451,330,484,165,57,74,43,51,47,55,75,56,422,401,516,150,105,37,lg3,17371474,NO,lg3
TPS_04278,4257,HOG_22731,1_Tps_b3v08_scaf004898,47859,-0.00209074645516954,A,A,52,60,143,60,62,169,68,103,71,174,340,184,94,158,67,61,64,70,36,114,34,135,228,74,lg6,16739255,NO,lg6
TPS_04279,3854,NA,1_Tps_b3v08_scaf004898,47859,-0.00209074645516954,A,A,562,515,661,644,651,831,1766,1326,1988,387,365,340,1043,1047,1110,884,899,869,774,1052,1219,660,481,438,lg6,16762378,NO,lg6
TPS_04280,2534,HOG_16477,1_Tps_b3v08_scaf003459,65531,0.012776088584422,A,A,494,457,955,801,897,1156,1992,1228,1821,749,839,654,637,725,588,528,615,768,754,871,965,370,604,611,NA,NA,NA,NA
TPS_04281,444,NA,1_Tps_b3v08_scaf003459,65531,0.012776088584422,A,A,67,32,60,64,64,80,317,259,284,54,80,67,72,84,80,71,74,128,98,125,160,55,102,26,NA,NA,NA,NA
TPS_04282,1824,NA,1_Tps_b3v08_scaf003459,65531,0.012776088584422,A,A,111,83,168,121,147,186,1393,994,879,452,798,429,242,174,170,201,151,151,903,885,783,151,370,238,NA,NA,NA,NA
TPS_04283,3680,NA,1_Tps_b3v08_scaf003459,65531,0.012776088584422,A,A,139,104,141,126,104,148,235,177,272,130,100,100,166,123,146,161,144,163,274,287,336,109,136,108,NA,NA,NA,NA
TPS_04284,467,NA,1_Tps_b3v08_scaf005431,42610,0.00416796868803515,A,A,3437,2735,2867,2488,3317,3545,18250,14344,15847,6458,10413,8207,3079,3323,3607,3538,3892,4918,5186,5118,6799,2547,4581,5570,NA,NA,NA,NA
TPS_04285,6597,HOG_5138,1_Tps_b3v08_scaf005431,42610,0.00416796868803515,A,A,1528,1216,1481,1441,1658,1876,6347,5849,5241,2195,2801,2190,1729,1737,1632,1733,1811,2037,2808,3169,3232,1490,1640,1773,NA,NA,NA,NA
TPS_04286,456,NA,1_Tps_b3v08_scaf005406,42870,0.0442619104803564,A,A,44,39,48,33,44,51,110,79,127,25,21,29,47,41,63,40,47,53,69,104,77,33,33,30,NA,NA,NA,NA
TPS_04287,1658,NA,1_Tps_b3v08_scaf005406,42870,0.0442619104803564,A,A,152,122,208,158,178,280,590,454,513,176,180,166,177,229,188,177,164,198,446,504,519,148,146,160,NA,NA,NA,NA
TPS_04288,3932,NA,1_Tps_b3v08_scaf005406,42870,0.0442619104803564,A,A,388,315,303,380,388,305,991,777,894,493,354,576,592,579,585,638,668,644,1189,1209,1404,510,397,503,NA,NA,NA,NA
TPS_04289,4096,HOG_18191,1_Tps_b3v08_scaf002691,79488,0.038632561797524,A,A,22,23,21,42,50,31,257,146,233,53,26,118,57,72,56,54,82,56,20,16,19,218,187,421,lg5,30897667,NO,lg5
TPS_04290,864,HOG_23379,1_Tps_b3v08_scaf002691,79488,0.038632561797524,A,A,0,0,0,0,0,0,14,2,10,4,1,8,0,0,0,0,0,0,18,25,30,0,2,1,lg5,30863165,NO,lg5
TPS_04291,1017,NA,1_Tps_b3v08_scaf002691,79488,0.038632561797524,A,A,14,14,34,29,22,30,113,87,108,27,30,39,31,38,25,17,22,8,74,90,105,26,30,17,lg5,30839529,NO,lg5
TPS_04292,288,NA,1_Tps_b3v08_scaf000478,193716,0.0029378721987802,A,A,0,0,0,1,0,0,3,0,1,1,1,0,1,0,1,0,0,0,1,1,3,0,0,0,lg3,120332525,NO,lg3
TPS_04293,996,HOG_21145,1_Tps_b3v08_scaf000478,193716,0.0029378721987802,A,A,2,5,6,0,0,4,21,20,21,18,17,9,4,4,4,1,1,1,2,9,7,11,10,3,lg3,120442703,NO,lg3
TPS_04294,1291,NA,1_Tps_b3v08_scaf000478,193716,0.0029378721987802,A,A,1404,1114,1104,1133,1337,1174,2887,3391,3026,953,730,778,1439,1594,1624,1359,1775,1853,14201,12187,16552,1155,1883,2158,lg3,120493757,NO,lg3
TPS_04295,699,NA,1_Tps_b3v08_scaf000478,193716,0.0029378721987802,A,A,203,170,178,150,194,237,514,632,503,182,175,160,282,221,270,216,213,244,2959,2437,2666,110,389,277,lg3,120505198,NO,lg3
TPS_04296,1995,HOG_17400,1_Tps_b3v08_scaf002013,96711,0.0550886588902958,A,A,252,208,325,279,291,406,1161,1074,1250,436,412,365,280,307,303,282,261,271,451,566,610,193,370,318,lg4,89179823,NO,lg4
TPS_04297,1529,NA,1_Tps_b3v08_scaf002013,96711,0.0550886588902958,A,A,589,460,536,637,656,623,1725,1538,1959,414,316,387,549,600,624,636,668,773,553,620,937,568,418,423,lg4,89142635,NO,lg4
TPS_04298,1814,HOG_404,1_Tps_b3v08_scaf002013,96711,0.0550886588902958,A,A,345,289,305,310,358,341,1323,1099,1421,335,282,305,407,418,418,414,456,384,1020,1289,1617,304,323,317,lg4,89116991,NO,lg4
TPS_04299,2758,NA,1_Tps_b3v08_scaf002013,96711,0.0550886588902958,A,A,100,80,126,74,96,138,471,409,572,122,94,198,128,150,121,129,135,110,677,853,1001,166,165,141,lg4,89101591,NO,lg4
TPS_04300,4674,NA,1_Tps_b3v08_scaf001265,126375,0.0220662313465532,A,A,17,26,45,32,20,58,91,56,69,151,179,141,39,40,32,46,22,29,154,256,252,152,178,44,lg3,29067033,NO,lg3
TPS_04301,967,NA,1_Tps_b3v08_scaf005490,42183,0.0322261977679335,A,A,13,20,27,19,9,33,55,51,51,36,18,27,30,30,18,15,29,17,118,177,169,19,26,12,NA,NA,NA,NA
TPS_04302,1169,NA,1_Tps_b3v08_scaf005490,42183,0.0322261977679335,A,A,11,11,21,13,8,22,61,54,50,18,26,27,28,14,14,13,9,10,27,39,41,24,25,9,NA,NA,NA,NA
TPS_04303,3806,NA,1_Tps_b3v08_scaf005490,42183,0.0322261977679335,A,A,277,221,345,250,278,340,613,760,657,341,310,266,325,415,355,335,325,352,830,818,973,303,387,241,NA,NA,NA,NA
TPS_04304,438,NA,1_Tps_b3v08_scaf005490,42183,0.0322261977679335,A,A,3,8,16,5,5,19,6,10,8,22,26,10,10,9,4,5,4,3,24,25,23,10,25,12,NA,NA,NA,NA
TPS_04305,4227,NA,1_Tps_b3v08_scaf006342,35406,-0.0500792491573512,A,A,439,340,525,414,496,585,1335,1766,1246,1082,2244,1205,642,670,521,579,593,655,909,1394,1150,640,1547,518,NA,NA,NA,NA
TPS_04306,3012,NA,1_Tps_b3v08_scaf006342,35406,-0.0500792491573512,A,A,886,612,759,803,971,784,2914,2595,2435,915,1289,760,975,1032,1040,1062,1119,1338,1676,1662,2017,797,1196,552,NA,NA,NA,NA
TPS_04307,5470,NA,1_Tps_b3v08_scaf002197,90935,0.0165630195585029,A,A,895,774,985,856,911,1147,2154,2456,2287,686,610,708,799,875,1021,718,806,1043,1594,2217,2620,866,972,826,NA,NA,NA,NA
TPS_04308,6316,NA,1_Tps_b3v08_scaf001541,113609,-0.923705427880062,X,X,994,826,1025,1002,989,1094,2960,2560,2959,1154,797,1073,1158,1174,1231,1303,1236,1247,1436,1464,1613,1184,1102,943,lgX_ordNA_scaf2537,16711761,NO,lgX_ordNA_scaf2537
TPS_04309,543,NA,1_Tps_b3v08_scaf000630,173080,-0.949450228910259,X,X,12,13,41,25,12,37,12,7,12,15,9,11,39,21,7,34,10,16,9,5,4,15,11,27,lgX_ordNA_scaf1319,4111098,NO,lgX_ordNA_scaf1319
TPS_04310,4361,NA,1_Tps_b3v08_scaf000630,173080,-0.949450228910259,X,X,377,272,363,441,369,415,519,589,632,411,196,444,470,458,510,464,508,548,53,290,22,708,294,579,lgX_ordNA_scaf1319,4129140,NO,lgX_ordNA_scaf1319
TPS_04311,1291,NA,1_Tps_b3v08_scaf000630,173080,-0.949450228910259,X,X,8,13,1,1,0,2,17,15,8,40,288,37,7,6,3,2,0,2,100,17,7,8,4,20,lgX_ordNA_scaf1319,4209033,NO,lgX_ordNA_scaf1319
TPS_04312,3614,HOG_20314,1_Tps_b3v08_scaf000630,173080,-0.949450228910259,X,X,407,373,760,642,487,802,383,330,406,259,137,215,717,590,362,851,267,383,142,142,131,490,197,463,lgX_ordNA_scaf1319,4229105,NO,lgX_ordNA_scaf1319
TPS_04313,6893,HOG_23843,1_Tps_b3v08_scaf000708,164932,0.0149065836059553,A,A,69,68,115,70,93,115,334,218,281,389,219,237,88,87,89,69,81,86,450,655,813,250,288,104,lg4,117880323,NO,lg4
TPS_04314,339,HOG_5158,1_Tps_b3v08_scaf000708,164932,0.0149065836059553,A,A,2450,2718,3269,2364,2832,4466,2584,1887,2069,3603,3722,2937,2224,4157,2444,2911,3018,2802,1430,1590,1472,3074,2712,4603,lg4,117996145,NO,lg4
TPS_04315,3159,NA,1_Tps_b3v08_scaf000708,164932,0.0149065836059553,A,A,353,334,445,343,426,601,1793,1476,1752,507,618,543,347,416,387,352,372,445,1576,1771,2044,202,841,492,lg4,118021648,NO,lg4
TPS_04316,6224,HOG_24265,1_Tps_b3v08_scaf004275,54316,0.0305992978191128,A,A,242,176,270,210,253,299,972,764,969,411,254,310,331,313,295,309,286,301,832,1068,1207,343,454,353,lg3,62194723,NO,lg3
TPS_04317,1173,NA,1_Tps_b3v08_scaf002814,76826,0.0328664116022429,A,A,17,17,25,22,28,17,80,74,68,17,28,31,28,27,26,23,23,35,552,768,924,54,84,45,lg4,65849441,NO,lg4
TPS_04318,780,NA,1_Tps_b3v08_scaf002814,76826,0.0328664116022429,A,A,15,11,21,11,6,18,52,36,43,18,12,29,16,26,15,24,16,14,82,126,141,13,31,14,lg4,65844590,NO,lg4
TPS_04319,786,NA,1_Tps_b3v08_scaf002814,76826,0.0328664116022429,A,A,17,20,27,20,25,36,106,71,113,39,24,38,27,44,39,28,19,20,207,231,288,39,62,33,lg4,65812984,NO,lg4
TPS_04320,3105,NA,1_Tps_b3v08_scaf000902,148650,0.0188366873097978,A,A,0,0,1,0,0,0,3,1,1,3,3,1,5,2,0,0,0,0,2,11,12,1,3,0,NA,NA,NA,NA
TPS_04321,537,NA,1_Tps_b3v08_scaf000902,148650,0.0188366873097978,A,A,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,5,2,6,0,1,2,NA,NA,NA,NA
