gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_04632,2871,HOG_17734,1_Tps_b3v08_scaf002582,82341,0.0450218965565006,A,A,1,0,1,1,1,0,16,12,22,0,2,1,0,0,0,2,1,2,59231,62225,65822,1635,1512,1745,lg4,90998114,NO,lg4
TPS_04633,1692,NA,1_Tps_b3v08_scaf002582,82341,0.0450218965565006,A,A,140,109,188,151,164,212,985,894,923,268,323,288,132,128,152,184,167,172,518,560,672,119,182,133,lg4,91031255,NO,lg4
TPS_04634,2421,HOG_19173,1_Tps_b3v08_scaf002098,93841,0.0200916910705717,A,A,491,350,491,371,312,562,891,623,838,190,138,235,430,537,424,435,445,446,1175,1732,2185,265,329,265,lg10,39860809,NO,lg10
TPS_04635,1880,NA,1_Tps_b3v08_scaf002098,93841,0.0200916910705717,A,A,0,4,11,12,14,9,10,3,8,0,0,8,7,3,6,11,12,13,94,115,172,8,7,3,lg10,39837699,NO,lg10
TPS_04636,846,NA,1_Tps_b3v08_scaf002098,93841,0.0200916910705717,A,A,23,24,30,17,13,36,93,95,152,17,17,27,19,24,13,24,22,17,247,336,346,28,47,26,lg10,39823075,NO,lg10
TPS_04637,1056,NA,1_Tps_b3v08_scaf002098,93841,0.0200916910705717,A,A,2,4,1,2,1,17,3,3,2,126,72,62,5,10,5,3,2,3,4,5,4,69,18,3,lg10,39785023,NO,lg10
TPS_04638,516,NA,1_Tps_b3v08_scaf003455,65560,-0.0334605136571342,A,A,2,2,1,0,0,1,7,26,1,36,13,30,2,1,1,0,0,0,99,40,68,32,4,29,NA,NA,NA,NA
TPS_04639,492,NA,1_Tps_b3v08_scaf003455,65560,-0.0334605136571342,A,A,5,0,0,0,0,2,11,35,0,56,13,56,1,0,2,0,0,0,107,63,74,26,1,39,NA,NA,NA,NA
TPS_04640,1162,NA,1_Tps_b3v08_scaf003455,65560,-0.0334605136571342,A,A,11,5,1,1,1,1,71,85,6,226,72,174,6,4,7,1,0,0,313,163,222,129,11,173,NA,NA,NA,NA
TPS_04641,1083,NA,1_Tps_b3v08_scaf003455,65560,-0.0334605136571342,A,A,6,3,1,0,0,0,11,22,2,44,4,42,2,2,0,0,0,0,219,249,293,43,12,16,NA,NA,NA,NA
TPS_04642,8600,HOG_23009,1_Tps_b3v08_scaf001474,116302,0.0467966984363155,A,A,659,651,776,623,645,821,996,694,793,1302,679,548,910,949,777,849,1087,940,2253,2921,3024,1283,560,598,lg11,36474452,NO,lg11
TPS_04643,1746,NA,1_Tps_b3v08_scaf002150,92415,0.049518813727684,A,A,0,1,7,0,1,10,0,1,0,60,41,24,2,12,1,2,4,0,9,12,9,33,14,4,lg3,19889486,NO,lg3
TPS_04644,3457,NA,1_Tps_b3v08_scaf002150,92415,0.049518813727684,A,A,121,131,168,91,124,203,41,50,39,132,112,109,171,252,171,178,167,121,84,106,84,229,164,102,lg3,19864688,NO,lg3
TPS_04645,2067,NA,1_Tps_b3v08_scaf004768,49140,0.0329688253447939,A,A,5,2,7,3,5,4,5,1,3,2,0,1,8,8,6,10,11,13,809,952,979,36,134,57,lg4,49320813,NO,lg4
TPS_04646,1455,NA,1_Tps_b3v08_scaf004768,49140,0.0329688253447939,A,A,7,5,4,0,3,2,34,18,19,12,19,11,1,6,1,11,5,3,192,132,172,13,21,9,lg4,49309692,NO,lg4
TPS_04647,1755,NA,1_Tps_b3v08_scaf004768,49140,0.0329688253447939,A,A,3,7,6,3,11,8,64,29,45,12,22,17,10,10,4,11,11,13,393,346,396,11,50,15,lg4,49282579,NO,lg4
TPS_04648,429,NA,1_Tps_b3v08_scaf002333,87999,0.0603999999650974,A,A,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,8,0,1,0,lg6,29540062,NO,lg6
TPS_04649,831,NA,1_Tps_b3v08_scaf002333,87999,0.0603999999650974,A,A,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,29,55,53,0,0,0,lg6,29514820,NO,lg6
TPS_04650,1323,NA,1_Tps_b3v08_scaf002333,87999,0.0603999999650974,A,A,4,6,8,5,5,7,39,24,39,12,23,15,6,6,6,12,9,5,23,47,40,18,6,5,lg6,29512259,NO,lg6
TPS_04651,1299,NA,1_Tps_b3v08_scaf004338,53657,0.0720562227654361,A,A,138,89,128,210,295,196,4,0,6,201,111,74,314,215,222,430,443,274,5,12,13,287,268,210,lg8,55657901,NO,lg8
TPS_04652,597,NA,1_Tps_b3v08_scaf004338,53657,0.0720562227654361,A,A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,12,13,2,1,4,lg8,55643355,NO,lg8
TPS_04653,1358,HOG_19280,1_Tps_b3v08_scaf004338,53657,0.0720562227654361,A,A,110,97,123,74,96,170,401,344,415,158,88,153,245,199,187,170,122,108,452,438,478,125,152,171,lg8,55635210,NO,lg8
TPS_04654,3116,HOG_19181,1_Tps_b3v08_scaf003199,69763,0.0193851065060736,A,A,684,592,706,504,750,707,2464,2482,2348,1532,1564,1577,778,756,854,918,827,857,1454,1429,1618,621,836,711,lg10,44909280,NO,lg10
TPS_04655,585,NA,1_Tps_b3v08_scaf003199,69763,0.0193851065060736,A,A,49,42,50,35,51,66,276,255,257,184,302,242,81,53,65,75,46,52,175,155,143,26,79,56,lg10,44899059,NO,lg10
TPS_04656,240,NA,1_Tps_b3v08_scaf003199,69763,0.0193851065060736,A,A,7,4,6,2,8,3,52,27,26,37,38,39,10,8,2,9,13,9,11,15,14,19,22,13,lg10,44879041,NO,lg10
TPS_04657,833,NA,1_Tps_b3v08_scaf003199,69763,0.0193851065060736,A,A,9,8,10,3,12,12,75,67,66,52,67,66,17,22,6,17,20,6,210,289,330,37,34,26,lg10,44854807,NO,lg10
TPS_04658,3861,HOG_624,1_Tps_b3v08_scaf001730,105698,0.00921374947846217,A,A,197,218,380,219,278,420,265,299,358,481,500,514,350,505,348,309,395,350,172,310,217,496,725,358,NA,NA,NA,NA
TPS_04659,885,NA,1_Tps_b3v08_scaf001730,105698,0.00921374947846217,A,A,167,135,153,97,101,120,755,679,615,219,208,258,144,179,180,127,144,133,766,1284,1235,138,142,184,NA,NA,NA,NA
TPS_04660,489,NA,1_Tps_b3v08_scaf000256,240198,0.0571130428059521,A,A,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,lg10,35537159,NO,lg10
TPS_04661,567,NA,1_Tps_b3v08_scaf000256,240198,0.0571130428059521,A,A,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,lg10,35512196,NO,lg10
TPS_04662,7147,NA,1_Tps_b3v08_scaf000256,240198,0.0571130428059521,A,A,100,91,122,100,129,141,282,286,280,52,33,62,106,167,134,131,165,104,3208,4455,5025,244,160,233,lg10,35439141,NO,lg10
TPS_04663,873,NA,1_Tps_b3v08_scaf000256,240198,0.0571130428059521,A,A,343,337,402,335,312,472,581,546,589,169,148,146,314,562,273,502,362,304,656,920,1156,193,241,249,lg10,35406399,NO,lg10
TPS_04664,2649,NA,1_Tps_b3v08_scaf003366,66761,0.0769201192451172,A,A,47,36,41,76,36,48,211,135,178,111,86,75,58,76,87,58,64,103,202,337,357,71,65,56,lg3,25085246,NO,lg3
TPS_04665,2841,HOG_6146,1_Tps_b3v08_scaf003366,66761,0.0769201192451172,A,A,285,317,526,261,318,580,851,769,1011,561,654,833,379,518,365,422,362,290,738,1029,1167,343,453,341,lg3,25055439,NO,lg3
TPS_04666,789,NA,1_Tps_b3v08_scaf004041,57240,-0.00418597763098956,A,A,2,0,0,1,1,2,8,8,11,6,17,7,1,0,4,1,1,2,68,102,106,3,11,4,lg5,9419386,NO,lg5
TPS_04667,1755,NA,1_Tps_b3v08_scaf004041,57240,-0.00418597763098956,A,A,3,2,0,0,2,1,17,22,24,10,8,8,4,6,5,1,5,1,90,167,162,12,10,11,lg5,9429365,NO,lg5
TPS_04668,1425,HOG_17597,1_Tps_b3v08_scaf004041,57240,-0.00418597763098956,A,A,11,12,21,5,13,19,20,23,31,9,28,32,16,20,13,22,25,21,1405,1603,1150,55,61,44,lg5,9446273,NO,lg5
TPS_04669,288,NA,1_Tps_b3v08_scaf004041,57240,-0.00418597763098956,A,A,45,21,33,29,34,39,240,167,207,83,66,67,36,41,60,44,51,46,170,287,262,43,68,77,lg5,9473458,NO,lg5
TPS_04670,1605,NA,1_Tps_b3v08_scaf003390,66542,0.0514720271993075,A,A,84,83,101,99,77,117,459,357,390,29,16,39,75,78,94,60,93,101,107,183,233,24,40,27,lg3,14028189,NO,lg3
TPS_04671,858,NA,1_Tps_b3v08_scaf003390,66542,0.0514720271993075,A,A,37,21,32,21,18,40,142,109,108,5,12,20,25,35,22,23,19,26,19,45,36,8,14,1,lg3,14038166,NO,lg3
TPS_04672,1616,HOG_16505,1_Tps_b3v08_scaf003390,66542,0.0514720271993075,A,A,113,98,134,138,136,153,499,394,439,117,87,126,167,179,138,138,118,109,406,465,492,76,102,90,lg3,14067676,NO,lg3
TPS_04673,471,NA,1_Tps_b3v08_scaf003065,72090,-0.00677255726207187,A,A,32,21,24,4,0,43,7,4,10,8,12,21,7,26,11,0,0,1,50,100,69,7,33,8,NA,NA,NA,NA
TPS_04674,1191,NA,1_Tps_b3v08_scaf003065,72090,-0.00677255726207187,A,A,310,212,266,16,1,378,80,67,89,90,113,229,118,172,136,7,4,5,302,394,465,45,298,51,NA,NA,NA,NA
TPS_04675,231,NA,1_Tps_b3v08_scaf003065,72090,-0.00677255726207187,A,A,18,14,12,1,0,22,4,6,2,3,3,9,3,8,3,1,0,1,19,17,35,3,16,3,NA,NA,NA,NA
TPS_04676,668,HOG_3531,1_Tps_b3v08_scaf003065,72090,-0.00677255726207187,A,A,51,54,73,53,50,66,211,156,179,83,73,69,65,94,85,67,69,55,111,157,131,64,50,64,NA,NA,NA,NA
TPS_04677,1589,NA,1_Tps_b3v08_scaf003574,63879,0.0717423443313441,A,A,1,0,1,3,0,1,96,65,39,351,94,321,0,0,1,2,1,0,307,94,176,175,648,265,NA,NA,NA,NA
TPS_04678,855,NA,1_Tps_b3v08_scaf003574,63879,0.0717423443313441,A,A,0,0,0,0,0,0,7,9,8,31,4,34,1,0,0,0,0,0,48,16,22,16,67,22,NA,NA,NA,NA
TPS_04679,960,NA,1_Tps_b3v08_scaf003574,63879,0.0717423443313441,A,A,0,0,0,0,1,0,12,25,0,84,19,72,0,0,0,0,0,0,138,35,75,48,210,48,NA,NA,NA,NA
TPS_04680,2177,HOG_4755,1_Tps_b3v08_scaf001871,100872,0.0306286594987698,A,A,350,317,381,341,354,444,1401,1131,1180,461,513,412,447,519,389,479,388,415,640,682,844,491,247,397,lg5,25351241,NO,lg5
TPS_04681,6296,NA,1_Tps_b3v08_scaf001871,100872,0.0306286594987698,A,A,498,402,482,217,237,455,1531,1366,1531,848,558,736,497,310,480,331,275,327,1446,1102,1569,467,400,541,lg5,25340087,NO,lg5
TPS_04682,2998,NA,1_Tps_b3v08_scaf003522,64533,0.0325319261044727,A,A,1,2,0,1,0,0,133,45,113,16,19,8,0,2,3,0,1,4,4,14,11,3,2,0,lg5,16387135,NO,lg5
TPS_04683,705,NA,1_Tps_b3v08_scaf003522,64533,0.0325319261044727,A,A,143,112,194,182,274,238,1043,758,1233,392,531,449,409,272,287,312,270,240,327,363,291,272,472,355,lg5,16420377,NO,lg5
TPS_04684,4195,NA,1_Tps_b3v08_scaf010039,17407,0.00492814468633062,A,A,170,114,255,102,104,302,184,473,110,505,898,497,210,260,184,138,144,143,87,292,90,152,574,246,NA,NA,NA,NA
TPS_04685,441,NA,1_Tps_b3v08_scaf003352,67071,0.0245759283724361,A,A,0,0,0,0,0,0,1,2,1,6,11,4,0,0,0,1,0,0,23,14,28,0,0,0,lg3,61234633,NO,lg3
TPS_04686,1933,NA,1_Tps_b3v08_scaf003352,67071,0.0245759283724361,A,A,1,5,1,2,1,2,1,4,8,20,41,27,4,0,0,2,0,2,118,96,184,6,17,2,lg3,61226577,NO,lg3
TPS_04687,1401,NA,1_Tps_b3v08_scaf003352,67071,0.0245759283724361,A,A,11,14,12,26,41,19,0,2,0,5,6,14,17,19,15,38,25,45,12,17,14,10,9,18,lg3,61197973,NO,lg3
TPS_04688,324,NA,1_Tps_b3v08_scaf003352,67071,0.0245759283724361,A,A,1,1,6,2,8,5,0,0,0,2,4,0,2,3,7,3,3,3,5,2,0,0,2,0,lg3,61171886,NO,lg3
TPS_04689,933,HOG_22281,1_Tps_b3v08_scaf006981,31269,-0.00817090760977765,A,A,144,125,205,172,181,285,421,383,506,124,97,146,207,237,178,192,182,156,289,290,361,100,270,165,NA,NA,NA,NA
TPS_04690,1539,HOG_20874,1_Tps_b3v08_scaf006981,31269,-0.00817090760977765,A,A,429,335,389,341,417,516,538,457,415,655,660,552,511,522,443,407,402,335,810,576,679,384,511,526,NA,NA,NA,NA
TPS_04691,940,NA,1_Tps_b3v08_scaf006981,31269,-0.00817090760977765,A,A,0,1,1,1,3,2,7,3,12,1,3,0,0,2,0,0,4,0,71,106,165,1,10,0,NA,NA,NA,NA
TPS_04692,8361,HOG_20741,1_Tps_b3v08_scaf004793,48849,-0.0574503052196848,A,A,660,563,614,575,622,634,2054,1883,1866,913,581,564,833,786,606,813,666,650,1175,1157,1437,604,557,750,NA,NA,NA,NA
TPS_04693,1407,NA,1_Tps_b3v08_scaf006012,37885,0.0314182086250631,A,A,16,16,22,15,13,31,51,65,64,19,14,27,38,30,26,18,17,22,133,133,123,22,55,34,NA,NA,NA,NA
TPS_04694,1747,NA,1_Tps_b3v08_scaf006012,37885,0.0314182086250631,A,A,36,24,33,22,23,32,7,2,4,3,6,2,78,72,64,19,36,40,13,10,11,22,18,21,NA,NA,NA,NA
TPS_04695,3068,NA,1_Tps_b3v08_scaf001355,121480,0.0476651119820634,A,A,21,34,35,19,45,40,135,101,113,56,23,56,44,44,39,73,46,35,113,158,190,50,43,38,lg3,115562387,NO,lg3
TPS_04696,609,HOG_19225,1_Tps_b3v08_scaf001355,121480,0.0476651119820634,A,A,84,87,90,59,77,106,613,522,502,98,93,97,142,122,101,101,94,84,830,1044,1276,81,139,111,lg3,115580840,NO,lg3
TPS_04697,408,HOG_5472,1_Tps_b3v08_scaf001355,121480,0.0476651119820634,A,A,2379,2167,1898,1881,2425,2413,12310,10654,11323,5240,7053,5366,2166,2534,2214,2432,3152,3084,3257,3667,4215,2846,4147,4483,lg3,115604355,NO,lg3
TPS_04698,4589,HOG_17219,1_Tps_b3v08_scaf001355,121480,0.0476651119820634,A,A,211,207,540,164,144,564,105,117,117,72,26,91,239,509,258,151,155,106,213,236,306,208,250,148,lg3,115627357,NO,lg3
TPS_04699,994,NA,1_Tps_b3v08_scaf004490,51882,0.0961704478606714,A,A,18,6,9,11,9,20,29,17,30,7,4,8,6,16,19,12,13,15,28,52,39,6,3,2,lg4,37139837,NO,lg4
TPS_04700,2643,HOG_7128,1_Tps_b3v08_scaf004490,51882,0.0961704478606714,A,A,14,10,13,10,8,24,38,30,34,32,31,22,9,26,20,11,15,23,43,74,65,17,20,6,lg4,37164539,NO,lg4
TPS_04701,1002,NA,1_Tps_b3v08_scaf001551,112907,0.0204813791523481,A,A,43,42,56,38,59,70,135,118,142,84,97,94,96,81,71,110,69,52,117,77,89,49,76,76,lg3,83987700,NO,lg3
TPS_04702,2254,NA,1_Tps_b3v08_scaf001551,112907,0.0204813791523481,A,A,216,187,209,290,322,260,469,426,493,259,244,287,397,374,311,480,519,411,373,351,435,323,374,296,lg3,83956221,NO,lg3
TPS_04703,579,NA,1_Tps_b3v08_scaf001551,112907,0.0204813791523481,A,A,4,0,4,4,5,5,13,4,11,0,0,3,2,8,5,0,2,12,20,43,49,9,6,1,lg3,83958774,NO,lg3
TPS_04704,5508,NA,1_Tps_b3v08_scaf004200,55304,0.0933418537211644,A,A,95,91,93,116,93,134,457,396,540,149,170,131,113,214,132,123,217,139,222,385,323,137,88,92,NA,NA,NA,NA
TPS_04705,2370,HOG_13065,1_Tps_b3v08_scaf003307,67719,0.0348064137056322,A,A,102,96,121,48,50,141,332,227,302,65,62,76,148,169,139,62,53,56,340,416,427,115,114,93,lg1,22540635,NO,lg1
TPS_04706,672,NA,1_Tps_b3v08_scaf002405,86202,0.00682766132073119,A,A,19,21,19,21,15,22,90,71,90,27,49,32,22,17,23,21,29,18,178,225,300,24,39,38,lg4,81595011,NO,lg4
TPS_04707,2655,NA,1_Tps_b3v08_scaf002405,86202,0.00682766132073119,A,A,26,20,43,37,42,71,193,174,180,89,70,85,35,28,46,43,33,31,376,568,662,72,92,39,lg4,81620419,NO,lg4
TPS_04708,279,NA,1_Tps_b3v08_scaf002405,86202,0.00682766132073119,A,A,384,362,776,532,583,872,360,215,349,503,380,687,698,801,377,669,357,303,176,206,174,404,378,956,lg4,81640935,NO,lg4
TPS_04709,1545,HOG_20385,1_Tps_b3v08_scaf002405,86202,0.00682766132073119,A,A,2109,2394,4161,3106,3304,5488,1676,1068,1756,3012,1852,3040,4023,4845,1853,3820,2012,1749,1030,1093,777,2984,2321,5499,lg4,81654023,NO,lg4
TPS_04710,2501,NA,1_Tps_b3v08_scaf002470,84800,-0.00443204156521058,A,A,219,182,220,200,197,250,784,604,748,220,155,205,247,432,240,299,481,249,720,1310,1243,255,220,264,lg4,67376121,NO,lg4
TPS_04711,2256,NA,1_Tps_b3v08_scaf002470,84800,-0.00443204156521058,A,A,14,19,19,5,10,31,249,150,263,64,93,52,13,21,17,15,12,2,22,47,23,53,18,10,lg4,67352462,NO,lg4
TPS_04712,1524,HOG_20269,1_Tps_b3v08_scaf004216,55204,0.0256221046741272,A,A,0,14,6,0,9,1,4,103,4,2,2,0,1,0,2,1,1,1,93,156,99,2,8,1,NA,NA,NA,NA
TPS_04713,480,NA,1_Tps_b3v08_scaf004216,55204,0.0256221046741272,A,A,0,1,0,0,2,2,0,20,1,0,1,0,1,0,0,1,0,0,18,22,14,0,4,0,NA,NA,NA,NA
TPS_04714,414,NA,1_Tps_b3v08_scaf004216,55204,0.0256221046741272,A,A,0,3,0,1,3,3,2,33,0,0,0,1,0,0,0,0,1,0,55,38,46,2,1,2,NA,NA,NA,NA
TPS_04715,1491,NA,1_Tps_b3v08_scaf004216,55204,0.0256221046741272,A,A,4,14,7,1,14,8,8,96,71,1,1,2,1,10,2,0,0,7,196,222,198,4,9,6,NA,NA,NA,NA
TPS_04716,1206,NA,1_Tps_b3v08_scaf005790,39772,0.0126198698846787,A,A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,130,191,212,6,5,3,NA,NA,NA,NA
TPS_04717,333,NA,1_Tps_b3v08_scaf005790,39772,0.0126198698846787,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_04718,1322,NA,1_Tps_b3v08_scaf005790,39772,0.0126198698846787,A,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,33,34,2,1,0,NA,NA,NA,NA
TPS_04719,9280,HOG_18255,1_Tps_b3v08_scaf001901,99865,0.077822402973045,A,A,4963,4535,3724,4253,5120,3757,9414,9249,7775,7150,3537,7392,6500,5709,6911,7193,6524,6829,8720,8915,10485,4751,5342,4144,lg3,27032397,YES,lg4;lg3
TPS_04720,4925,NA,1_Tps_b3v08_scaf002012,96719,0.0549437431149453,A,A,112,91,103,21,24,117,60,60,19,48,62,52,172,138,137,42,16,41,25,28,17,65,75,89,NA,NA,NA,NA
TPS_04721,3502,NA,1_Tps_b3v08_scaf001406,119016,0.022661007898136,A,A,17,15,21,5,12,24,84,66,58,74,42,35,28,28,23,25,11,15,499,681,675,40,82,35,lg4,72388073,NO,lg4
TPS_04722,2643,NA,1_Tps_b3v08_scaf003019,72865,0.114197676192884,A,A,11,11,7,12,1,18,14,4,2,14,8,8,12,5,12,4,5,8,173,209,207,34,49,28,lg3,25328064,NO,lg3
TPS_04723,3573,NA,1_Tps_b3v08_scaf003019,72865,0.114197676192884,A,A,101,81,102,55,35,128,7,2,3,20,6,19,155,148,177,66,61,71,286,260,279,119,74,51,lg3,25356346,NO,lg3
TPS_04724,3931,NA,1_Tps_b3v08_scaf001278,125821,0.00717579457842465,A,A,2433,2412,3064,2489,3169,3565,6389,5886,7313,2210,1748,2087,3024,3252,2925,3166,3292,3468,2787,3160,3621,2176,2320,3398,lg3,113492707,NO,lg3
TPS_04725,972,HOG_21562,1_Tps_b3v08_scaf001278,125821,0.00717579457842465,A,A,20,13,23,12,31,21,97,77,100,37,42,32,26,27,23,16,22,20,124,126,138,10,31,19,lg3,113526160,NO,lg3
TPS_04726,2601,HOG_18541,1_Tps_b3v08_scaf001278,125821,0.00717579457842465,A,A,144,128,197,124,143,246,523,467,530,233,179,242,237,224,196,191,159,137,908,1070,973,204,310,207,lg3,113556792,NO,lg3
TPS_04727,1260,NA,1_Tps_b3v08_scaf001953,98436,-0.993705347387596,X,X,247,248,322,178,203,429,378,492,447,346,250,314,364,484,394,249,247,228,228,320,241,367,510,310,lg4,34978088,NO,lg4
TPS_04728,1661,NA,1_Tps_b3v08_scaf001953,98436,-0.993705347387596,X,X,62,55,87,44,37,83,85,119,93,74,61,72,103,94,74,59,49,44,59,79,46,83,114,69,lg4,34930954,NO,lg4
TPS_04729,857,NA,1_Tps_b3v08_scaf006360,35312,0.0473217137398103,A,A,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,NA,NA,NA,NA
TPS_04730,303,NA,1_Tps_b3v08_scaf006360,35312,0.0473217137398103,A,A,8,7,7,8,4,11,5,12,9,7,6,13,4,8,2,6,3,7,5,28,12,6,20,3,NA,NA,NA,NA
TPS_04731,615,NA,1_Tps_b3v08_scaf006360,35312,0.0473217137398103,A,A,2,1,1,2,1,3,3,13,1,6,1,5,5,3,3,0,0,3,1,3,2,1,7,0,NA,NA,NA,NA
TPS_04732,486,NA,1_Tps_b3v08_scaf006360,35312,0.0473217137398103,A,A,14,17,35,12,11,35,9,38,13,18,33,28,9,31,14,11,9,9,9,49,20,18,32,12,NA,NA,NA,NA
TPS_04733,2991,NA,1_Tps_b3v08_scaf006360,35312,0.0473217137398103,A,A,265,240,434,241,196,556,690,792,736,404,342,344,295,382,308,238,252,262,708,1210,870,324,478,261,NA,NA,NA,NA
TPS_04734,5038,HOG_7427,1_Tps_b3v08_scaf006166,36691,0.114574845014121,A,A,150,153,162,218,219,224,96,84,60,244,190,150,224,237,212,244,274,276,115,93,90,333,249,177,NA,NA,NA,NA
TPS_04735,2173,NA,1_Tps_b3v08_scaf006166,36691,0.114574845014121,A,A,166,157,106,2,1,106,79,72,71,374,141,251,103,142,91,3,9,3,413,317,267,279,186,171,NA,NA,NA,NA
TPS_04736,628,NA,1_Tps_b3v08_scaf006166,36691,0.114574845014121,A,A,30,19,18,0,0,16,16,14,8,71,36,38,10,7,8,0,2,1,67,43,37,19,38,17,NA,NA,NA,NA
TPS_04737,2252,NA,1_Tps_b3v08_scaf002102,93755,0.105763487342133,A,A,136,132,175,156,199,159,686,602,571,136,129,126,215,173,220,187,190,254,565,650,955,146,124,139,lg3,102917541,NO,lg3
TPS_04738,796,NA,1_Tps_b3v08_scaf002102,93755,0.105763487342133,A,A,4,13,19,8,18,35,8,15,5,14,2,14,16,5,5,8,0,6,23,15,12,17,14,5,lg3,102905907,NO,lg3
TPS_04739,3663,NA,1_Tps_b3v08_scaf002102,93755,0.105763487342133,A,A,142,178,279,111,194,337,80,278,55,140,29,108,180,98,96,147,50,70,317,176,206,174,133,138,lg3,102897975,NO,lg3
TPS_04740,5014,HOG_18164,1_Tps_b3v08_scaf001014,140508,0.0214730093668235,A,A,960,866,940,998,1147,1013,1832,1415,1368,1168,1260,1318,1158,1268,1089,1390,1511,1368,2441,3279,3861,1077,1014,1340,lg4,101613840,NO,lg4
TPS_04741,1775,NA,1_Tps_b3v08_scaf001014,140508,0.0214730093668235,A,A,193,148,180,212,214,220,461,439,460,191,134,249,268,242,205,297,232,218,870,1125,1277,266,346,295,lg4,101648363,NO,lg4
TPS_04742,1321,NA,1_Tps_b3v08_scaf001014,140508,0.0214730093668235,A,A,52,50,87,43,52,91,505,270,290,359,199,402,83,57,83,99,105,126,495,248,330,157,256,190,lg4,101668045,NO,lg4
TPS_04743,4668,NA,1_Tps_b3v08_scaf002393,86397,0.000790237150978294,A,A,23,12,39,22,11,26,135,97,161,127,135,115,40,37,26,32,28,27,98,150,155,121,149,21,lg5,49259064,NO,lg5
TPS_04744,1782,NA,1_Tps_b3v08_scaf002393,86397,0.000790237150978294,A,A,72,54,75,101,78,101,354,257,384,87,104,94,119,90,97,125,108,99,190,233,341,103,88,48,lg5,49223225,NO,lg5
TPS_04745,2822,NA,1_Tps_b3v08_scaf003409,66257,0.0351895946156696,A,A,648,552,583,472,541,655,1918,1509,1756,685,602,665,966,828,844,786,728,692,3196,3757,4283,554,818,825,lg3,74146886,NO,lg3
TPS_04746,7047,HOG_17870,1_Tps_b3v08_scaf003409,66257,0.0351895946156696,A,A,299,246,282,309,353,376,977,835,969,342,299,365,415,406,341,415,384,384,472,476,602,248,279,238,lg3,74172550,NO,lg3
TPS_04747,2456,NA,1_Tps_b3v08_scaf000943,145820,0.0306414836998122,A,A,587,522,587,453,502,728,306,224,406,627,351,328,958,842,726,759,790,701,781,882,749,342,408,510,lg4,44392146,NO,lg4
TPS_04748,2679,NA,1_Tps_b3v08_scaf000943,145820,0.0306414836998122,A,A,2,0,0,0,0,0,2,0,0,115,19,54,2,1,0,0,0,0,45,50,50,45,98,24,lg4,44454542,NO,lg4
TPS_04749,2597,NA,1_Tps_b3v08_scaf003685,62345,0.0168721510543898,A,A,2225,1766,1411,934,1112,1487,3711,3168,3046,3735,1648,2729,1792,1683,1693,1497,1358,1514,3708,3771,4011,1569,1965,1498,lg4,83931993,NO,lg4
TPS_04750,2106,NA,1_Tps_b3v08_scaf003685,62345,0.0168721510543898,A,A,410,360,353,169,223,493,841,775,641,1765,1487,1334,433,341,331,273,214,203,954,1017,822,303,811,354,lg4,83962243,NO,lg4
TPS_04751,2362,NA,1_Tps_b3v08_scaf001055,137792,-0.976530239416659,X,X,97,86,86,78,60,90,174,189,197,112,60,125,113,128,100,122,102,87,137,145,137,80,88,67,lgX_ordNA_scaf3671,124862,NO,lgX_ordNA_scaf3671
TPS_04752,1242,NA,1_Tps_b3v08_scaf001055,137792,-0.976530239416659,X,X,2,4,4,4,2,7,32,17,25,14,5,5,2,1,3,3,2,0,4,3,5,8,6,1,lgX_ordNA_scaf3671,203798,NO,lgX_ordNA_scaf3671
TPS_04753,423,NA,1_Tps_b3v08_scaf004906,47763,0.0389163628616912,A,A,0,0,0,0,0,0,1,0,2,2,0,0,3,0,2,0,0,0,2,2,1,1,1,0,NA,NA,NA,NA
