gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tbi_SF_HD_Md_Re1,Tbi_SF_HD_Md_Re2,Tbi_SF_HD_Md_Re3,Tbi_SF_LG_Md_Re1,Tbi_SF_LG_Md_Re2,Tbi_SF_LG_Md_Re3,Tbi_SF_RT_Md_Re1,Tbi_SF_RT_Md_Re2,Tbi_SF_RT_Md_Re3,Tbi_SF_WB_Md_Re1,Tbi_SF_WB_Md_Re2,Tbi_SF_WB_Md_Re3,Tbi_SM_HD_Md_Re1,Tbi_SM_HD_Md_Re2,Tbi_SM_HD_Md_Re3,Tbi_SM_LG_Md_Re1,Tbi_SM_LG_Md_Re2,Tbi_SM_LG_Md_Re3,Tbi_SM_RT_Md_Re1,Tbi_SM_RT_Md_Re2,Tbi_SM_RT_Md_Re3,Tbi_SM_WB_Md_Re1,Tbi_SM_WB_Md_Re2,Tbi_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TBI_02822,4017,NA,4_Tbi_b3v08_scaf002241,116752,0.0103111759969426,A,A,258,276,205,299,313,353,1262,1312,1031,437,428,501,275,281,289,285,253,284,1105,1445,1484,451,584,471,lg5,10136598,NO,lg5
TBI_02823,1586,NA,4_Tbi_b3v08_scaf002241,116752,0.0103111759969426,A,A,98,116,75,108,135,116,360,369,247,226,157,233,103,88,85,110,74,108,526,560,538,193,155,145,lg5,10114928,NO,lg5
TBI_02824,9686,NA,4_Tbi_b3v08_scaf002064,125097,0.0355080862065276,A,A,59,60,86,50,54,79,376,335,210,133,102,121,58,40,65,60,49,46,363,713,607,118,209,197,NA,NA,NA,NA
TBI_02825,4395,HOG_17807,4_Tbi_b3v08_scaf002064,125097,0.0355080862065276,A,A,1786,1723,1278,1856,1925,1789,7522,7354,5514,2598,1867,2579,2686,2169,2339,2319,2018,2083,6672,5595,5771,3037,2130,2133,NA,NA,NA,NA
TBI_02826,1725,NA,4_Tbi_b3v08_scaf001278,173051,-0.0057318011673079,A,A,129,148,96,155,200,175,784,760,616,270,346,361,122,163,141,124,126,130,321,438,424,218,302,247,lg8,18068837,NO,lg8
TBI_02827,2263,HOG_20070,4_Tbi_b3v08_scaf001278,173051,-0.0057318011673079,A,A,356,338,193,419,435,458,1785,1743,1555,674,618,935,443,349,333,400,315,429,2299,3498,3132,680,1051,997,lg8,18065153,NO,lg8
TBI_02828,990,HOG_23720,4_Tbi_b3v08_scaf001278,173051,-0.0057318011673079,A,A,208,220,142,272,293,296,1356,1384,1105,492,401,576,228,242,201,222,191,252,678,811,806,355,340,324,lg8,18117885,NO,lg8
TBI_02829,2019,HOG_3264,4_Tbi_b3v08_scaf001278,173051,-0.0057318011673079,A,A,2957,2671,1983,3578,3946,3291,11859,10684,8602,4678,7241,7111,4089,4063,3785,3844,3993,3729,5461,5931,6503,4337,5684,5695,lg8,18145932,NO,lg8
TBI_02830,3922,HOG_20641,4_Tbi_b3v08_scaf001278,173051,-0.0057318011673079,A,A,494,496,380,580,562,622,1820,1721,1403,646,658,903,570,551,527,646,534,523,3440,5352,4673,930,1653,1278,lg8,18159656,NO,lg8
TBI_02831,1046,NA,4_Tbi_b3v08_scaf001278,173051,-0.0057318011673079,A,A,19,18,17,9,13,21,21,34,15,22,14,20,25,21,21,31,16,10,86,192,165,25,43,42,lg8,18171677,NO,lg8
TBI_02832,1293,HOG_21472,4_Tbi_b3v08_scaf002541,104821,-0.0048019859275766,A,A,897,894,475,1207,1149,1076,3717,3539,2814,1950,1987,2762,1118,964,1022,1067,900,991,2399,2785,2908,1422,1578,1614,lg11,27025154,NO,lg11
TBI_02833,953,NA,4_Tbi_b3v08_scaf002541,104821,-0.0048019859275766,A,A,452,406,235,191,220,352,112,95,165,146,101,83,251,222,162,126,373,98,181,281,258,145,144,107,lg11,27016949,NO,lg11
TBI_02834,7867,HOG_1208,4_Tbi_b3v08_scaf002541,104821,-0.0048019859275766,A,A,287,265,200,209,234,272,655,695,495,255,283,243,277,210,225,208,191,197,469,574,468,325,344,265,lg11,26978467,NO,lg11
TBI_02835,1107,HOG_19036,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,26,20,13,22,20,36,87,65,51,50,48,46,19,19,33,16,22,23,122,139,214,40,74,42,lg5,32040298,NO,lg5
TBI_02836,4752,NA,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,2452,2440,1379,1730,1901,2028,656,713,695,1051,932,1596,3712,3217,3044,1681,2796,2230,1487,1216,980,961,1015,856,lg5,32009671,NO,lg5
TBI_02837,340,HOG_6569,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,10,9,8,9,13,10,134,123,139,31,36,50,20,10,11,11,12,13,93,180,141,39,25,27,lg5,31939792,NO,lg5
TBI_02838,1197,HOG_20214,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,68,64,56,46,66,90,666,682,486,158,150,231,112,50,73,91,72,113,444,755,676,140,213,137,lg5,31938753,NO,lg5
TBI_02839,855,HOG_22037,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,25,24,18,29,29,21,167,140,136,60,54,80,27,30,12,25,20,23,337,466,512,67,126,126,lg5,31925614,NO,lg5
TBI_02840,4103,HOG_8002,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,11,10,18,6,19,26,98,101,72,34,35,64,10,8,6,10,16,15,292,443,401,77,132,94,lg5,31778937,NO,lg5
TBI_02841,441,HOG_3983,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,144,121,100,171,153,173,524,582,417,261,228,278,159,120,132,159,120,156,482,562,567,240,252,243,lg5,31758962,NO,lg5
TBI_02842,5132,HOG_17756,4_Tbi_b3v08_scaf000206,409884,0.00327165704576741,A,A,14,20,32,10,18,13,574,571,403,83,73,83,15,16,9,11,6,4,48,40,24,40,31,15,lg5,31735428,NO,lg5
TBI_02843,1168,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,41,51,40,32,45,55,334,373,317,99,116,195,47,52,49,44,33,68,150,220,202,83,75,56,lg1,51628904,NO,lg1
TBI_02844,2316,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,8,3,18,8,12,6,26,26,17,23,15,16,2,3,9,6,7,5,13,9,11,18,31,8,lg1,51669726,NO,lg1
TBI_02845,702,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,4,3,5,3,1,4,11,16,14,11,10,11,5,0,3,2,1,3,8,6,13,5,11,8,lg1,51690858,NO,lg1
TBI_02846,13464,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,726,768,725,673,799,904,1919,1913,1478,920,808,649,763,691,849,768,702,678,918,937,1183,1187,522,667,lg1,51713688,NO,lg1
TBI_02847,4723,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,3141,3200,2392,4953,5364,5132,1800,1787,1300,1986,1356,1896,2923,3308,3164,3287,3255,2962,441,481,437,2271,1835,2103,lg1,51733978,NO,lg1
TBI_02848,3246,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,154,156,168,113,114,291,57,53,41,235,169,256,53,50,90,36,50,46,73,68,41,165,308,100,lg1,51753280,NO,lg1
TBI_02849,417,NA,4_Tbi_b3v08_scaf000530,280094,-0.00265619898890845,A,A,5,2,3,6,5,9,1,0,0,1,3,3,3,0,0,0,0,0,0,3,0,6,7,3,lg1,51792815,NO,lg1
TBI_02850,1737,HOG_19574,4_Tbi_b3v08_scaf001172,181119,-0.00316404340790745,A,A,94,85,71,107,103,119,642,652,619,178,186,286,115,105,113,109,92,109,501,611,645,130,145,161,lg9,20697315,NO,lg9
TBI_02851,210,NA,4_Tbi_b3v08_scaf001172,181119,-0.00316404340790745,A,A,1,1,0,0,0,1,7,6,10,1,2,4,1,0,1,0,0,1,24,24,31,3,4,12,lg9,20681151,NO,lg9
TBI_02852,5343,NA,4_Tbi_b3v08_scaf001172,181119,-0.00316404340790745,A,A,13,10,8,2,4,2,30,27,22,17,19,22,3,1,8,0,2,4,142,192,245,25,70,65,lg9,20656132,NO,lg9
TBI_02853,5011,NA,4_Tbi_b3v08_scaf001172,181119,-0.00316404340790745,A,A,590,539,533,2162,2504,2686,78,72,48,2092,2173,1793,422,253,466,736,442,549,221,90,172,904,685,874,lg9,20621460,NO,lg9
TBI_02854,4419,NA,4_Tbi_b3v08_scaf001196,179397,0.00840455107056001,A,A,164,157,132,198,219,201,742,731,627,333,261,379,225,196,232,224,204,211,729,836,879,249,283,252,lg4,80940650,NO,lg4
TBI_02855,3336,NA,4_Tbi_b3v08_scaf001196,179397,0.00840455107056001,A,A,117,116,102,123,154,145,328,296,305,234,235,258,179,152,162,152,124,116,422,486,545,195,224,202,lg4,80914826,NO,lg4
TBI_02856,1665,HOG_17071,4_Tbi_b3v08_scaf001196,179397,0.00840455107056001,A,A,301,270,265,184,175,547,4143,4235,3832,846,525,937,864,579,679,924,417,512,3434,3824,4180,460,1096,768,lg4,80898706,NO,lg4
TBI_02857,615,HOG_23958,4_Tbi_b3v08_scaf001196,179397,0.00840455107056001,A,A,9,8,10,13,18,13,40,54,41,20,26,21,7,6,8,7,9,5,30,32,30,21,15,8,lg4,80859899,NO,lg4
TBI_02858,261,NA,4_Tbi_b3v08_scaf001196,179397,0.00840455107056001,A,A,5,2,6,6,3,8,29,21,15,7,9,13,5,5,2,2,5,3,17,19,15,5,8,5,lg4,80853139,NO,lg4
TBI_02859,765,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,1,2,0,0,1,1,8,9,2,34,7,7,0,1,0,0,1,1,3,4,7,15,4,1,lg4,70297512,NO,lg4
TBI_02860,324,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,lg4,70290026,NO,lg4
TBI_02861,204,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,3,3,2,1,0,3,4,6,10,21,18,28,7,0,2,1,1,2,37,19,58,25,8,9,lg4,70283647,NO,lg4
TBI_02862,1155,HOG_18763,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,19,22,22,3,9,16,45,45,61,156,83,145,32,9,19,12,6,14,293,171,498,119,41,45,lg4,70277394,NO,lg4
TBI_02863,330,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,2,2,0,0,1,0,3,6,7,13,4,8,4,1,0,2,0,3,36,15,45,10,4,1,lg4,70264026,NO,lg4
TBI_02864,1326,HOG_16820,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,67,72,44,35,37,35,0,2,2,40,45,52,14,30,38,9,22,22,3,2,2,28,97,43,lg4,70248740,NO,lg4
TBI_02865,828,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,9,8,10,6,4,7,1,0,0,12,18,11,4,6,7,3,3,5,0,0,0,7,28,7,lg4,70236698,NO,lg4
TBI_02866,912,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,84,92,50,93,115,93,19,21,26,172,87,107,57,62,71,40,65,67,113,91,209,126,62,67,lg4,70224607,NO,lg4
TBI_02867,2240,NA,4_Tbi_b3v08_scaf002305,114336,0.0256758832476573,A,A,751,681,360,865,853,643,118,111,145,1026,801,810,463,480,589,454,490,536,543,383,915,733,694,781,lg4,70206569,NO,lg4
TBI_02868,5589,NA,4_Tbi_b3v08_scaf000560,272482,0.00934298361775161,A,A,134,105,97,136,134,162,801,830,634,250,250,376,147,113,114,102,115,135,534,531,618,201,299,199,lg3,63879887,NO,lg3
TBI_02869,2293,HOG_2413,4_Tbi_b3v08_scaf000560,272482,0.00934298361775161,A,A,4574,4281,3018,6177,6772,6107,21101,19942,15590,8132,11223,13445,6258,6162,4900,6706,6217,6031,8234,7945,8760,6693,8908,8216,lg3,63824028,NO,lg3
TBI_02870,1410,NA,4_Tbi_b3v08_scaf000560,272482,0.00934298361775161,A,A,2,2,6,0,2,1,28,31,17,4,4,21,0,2,3,3,1,2,41,36,103,10,35,47,lg3,63768881,NO,lg3
TBI_02871,2685,NA,4_Tbi_b3v08_scaf000560,272482,0.00934298361775161,A,A,3,2,14,1,1,1,24,23,13,13,16,21,4,2,2,0,1,4,28,42,27,1,12,4,lg3,63723283,NO,lg3
TBI_02872,6606,HOG_20437,4_Tbi_b3v08_scaf001290,171741,0.00602399881029739,A,A,746,726,739,359,392,481,2819,2662,2076,791,669,595,1045,963,954,514,424,391,1136,1008,976,804,524,514,lg3,73598378,NO,lg3
TBI_02873,2798,NA,4_Tbi_b3v08_scaf001290,171741,0.00602399881029739,A,A,250,281,240,316,360,400,1881,1699,1328,563,467,813,403,371,302,457,336,361,1248,1352,1400,403,542,432,lg3,73532289,NO,lg3
TBI_02874,1383,HOG_19069,4_Tbi_b3v08_scaf001290,171741,0.00602399881029739,A,A,292,296,179,288,297,293,3924,3833,3110,657,743,1074,416,361,302,407,296,315,1245,1465,1555,406,541,467,lg3,73498656,NO,lg3
TBI_02875,2081,HOG_18582,4_Tbi_b3v08_scaf001290,171741,0.00602399881029739,A,A,638,653,411,1678,1862,1711,6,6,34,938,1093,1105,448,358,470,954,658,652,101,94,281,764,1035,723,lg3,73473846,NO,lg3
TBI_02876,1233,NA,4_Tbi_b3v08_scaf001789,139796,-0.00104983802415213,A,A,25,38,43,22,25,40,239,294,202,71,64,108,45,37,53,44,34,45,316,419,411,69,164,87,NA,NA,NA,NA
TBI_02877,6134,HOG_19181,4_Tbi_b3v08_scaf001789,139796,-0.00104983802415213,A,A,947,865,710,963,1055,1171,8421,8072,6502,1832,2158,2780,1631,1160,1365,1524,1269,1265,4375,3400,3515,1757,1213,1051,NA,NA,NA,NA
TBI_02878,3060,HOG_21768,4_Tbi_b3v08_scaf001789,139796,-0.00104983802415213,A,A,85,75,50,77,74,108,1600,1676,1311,354,311,560,138,91,85,99,106,74,695,866,702,214,265,171,NA,NA,NA,NA
TBI_02879,3105,NA,4_Tbi_b3v08_scaf001789,139796,-0.00104983802415213,A,A,4,5,17,2,5,5,31,20,25,13,12,10,7,1,6,1,4,1,80,223,137,25,43,29,NA,NA,NA,NA
TBI_02880,498,NA,4_Tbi_b3v08_scaf001789,139796,-0.00104983802415213,A,A,0,0,1,0,1,0,1,0,1,2,1,1,1,0,0,0,0,1,6,19,10,2,0,3,NA,NA,NA,NA
TBI_02881,2549,HOG_19827,4_Tbi_b3v08_scaf001606,150623,-0.0195391377976976,A,A,1481,1500,1165,1656,1812,1765,3400,3455,2811,1775,1625,1605,2178,1726,1943,2399,1836,2183,3397,2951,3340,2143,1919,1795,lg4,85905009,NO,lg4
TBI_02882,5493,NA,4_Tbi_b3v08_scaf001606,150623,-0.0195391377976976,A,A,311,332,329,457,501,552,1354,1297,1064,564,360,488,388,353,382,451,431,444,1319,1458,1495,710,364,441,lg4,85926588,NO,lg4
TBI_02883,2926,HOG_1021,4_Tbi_b3v08_scaf001606,150623,-0.0195391377976976,A,A,129,161,114,147,155,182,396,447,337,247,246,279,212,184,178,184,156,160,539,588,624,241,303,262,lg4,85943137,NO,lg4
TBI_02884,5442,NA,4_Tbi_b3v08_scaf001606,150623,-0.0195391377976976,A,A,701,743,545,831,922,789,1912,1826,1421,964,940,968,868,655,788,881,679,725,1660,1411,1579,1342,1083,933,lg4,85966369,NO,lg4
TBI_02885,4017,HOG_16705,4_Tbi_b3v08_scaf002049,125569,-0.00928107023426395,A,A,61,57,34,187,194,156,32,40,20,508,227,108,46,41,34,104,84,82,143,133,85,460,180,94,NA,NA,NA,NA
TBI_02886,1054,NA,4_Tbi_b3v08_scaf002049,125569,-0.00928107023426395,A,A,9,9,5,23,13,12,50,55,57,15,38,44,15,7,8,7,6,16,51,18,23,12,18,9,NA,NA,NA,NA
TBI_02887,2471,NA,4_Tbi_b3v08_scaf002049,125569,-0.00928107023426395,A,A,64,54,50,51,71,62,191,194,147,111,148,143,63,35,56,55,49,82,184,137,135,128,94,66,NA,NA,NA,NA
TBI_02888,925,NA,4_Tbi_b3v08_scaf002049,125569,-0.00928107023426395,A,A,63,52,46,54,52,71,83,85,64,173,142,112,43,43,52,52,60,36,119,201,200,155,226,173,NA,NA,NA,NA
TBI_02889,441,NA,4_Tbi_b3v08_scaf002049,125569,-0.00928107023426395,A,A,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA
TBI_02890,489,NA,4_Tbi_b3v08_scaf002049,125569,-0.00928107023426395,A,A,4,3,2,1,1,3,2,2,1,7,3,2,1,1,1,1,3,1,9,12,11,4,12,6,NA,NA,NA,NA
TBI_02891,681,NA,4_Tbi_b3v08_scaf001587,151207,-0.00121479084278683,A,A,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
TBI_02892,306,NA,4_Tbi_b3v08_scaf001587,151207,-0.00121479084278683,A,A,0,0,0,2,0,1,2,0,1,0,0,2,1,0,1,0,1,0,0,1,1,4,1,0,NA,NA,NA,NA
TBI_02893,444,NA,4_Tbi_b3v08_scaf001587,151207,-0.00121479084278683,A,A,0,1,1,1,1,4,2,1,7,0,0,0,0,1,1,0,2,3,49,126,84,2,20,10,NA,NA,NA,NA
TBI_02894,6893,NA,4_Tbi_b3v08_scaf001587,151207,-0.00121479084278683,A,A,507,513,388,545,577,683,1581,1593,1307,831,807,1183,637,568,622,594,543,565,1337,1490,1790,644,929,759,NA,NA,NA,NA
TBI_02895,836,NA,4_Tbi_b3v08_scaf001587,151207,-0.00121479084278683,A,A,33,27,25,24,38,39,105,99,96,5,7,8,31,4,44,33,7,30,101,135,176,22,70,29,NA,NA,NA,NA
TBI_02896,864,HOG_23791,4_Tbi_b3v08_scaf000062,591166,-0.00144660449714526,A,A,0,3,3,1,2,1,21,30,15,15,14,14,1,1,9,4,1,2,13,11,18,6,5,6,lg9,27486487,NO,lg9
TBI_02897,432,HOG_3188,4_Tbi_b3v08_scaf000062,591166,-0.00144660449714526,A,A,24,24,22,35,44,33,490,456,371,92,92,149,42,41,43,31,29,52,131,167,175,78,68,39,lg9,27470311,NO,lg9
TBI_02898,1765,HOG_20583,4_Tbi_b3v08_scaf000062,591166,-0.00144660449714526,A,A,8,6,4,7,3,3,10075,9914,15769,781,3084,4297,3,2,1,1,0,1,61,60,74,9,17,11,lg9,27415639,NO,lg9
TBI_02899,921,NA,4_Tbi_b3v08_scaf000062,591166,-0.00144660449714526,A,A,4,0,4,0,2,4,10,8,8,6,5,8,1,1,1,1,2,0,38,88,67,12,34,24,lg9,27105555,NO,lg9
TBI_02900,4248,NA,4_Tbi_b3v08_scaf000062,591166,-0.00144660449714526,A,A,98,82,84,67,69,110,410,456,280,271,164,276,148,31,130,171,60,142,473,617,541,154,183,154,lg9,27007963,NO,lg9
TBI_02901,873,NA,4_Tbi_b3v08_scaf000062,591166,-0.00144660449714526,A,A,11,5,12,3,9,8,67,66,43,25,28,25,18,6,15,19,4,17,36,26,50,5,20,6,lg9,26969432,NO,lg9
TBI_02902,3462,NA,4_Tbi_b3v08_scaf002143,121297,0.00571932721879531,A,A,182,174,136,191,232,202,753,678,561,257,309,313,214,178,204,252,187,167,960,1269,1287,275,442,342,NA,NA,NA,NA
TBI_02903,3846,HOG_1195,4_Tbi_b3v08_scaf002143,121297,0.00571932721879531,A,A,290,278,172,281,374,319,647,596,411,327,310,518,360,289,305,355,270,300,744,744,788,281,280,255,NA,NA,NA,NA
TBI_02904,4020,HOG_2451,4_Tbi_b3v08_scaf002143,121297,0.00571932721879531,A,A,7336,7490,6012,4878,5095,5785,3608,3427,2598,4307,2524,3055,6510,6483,6957,4470,4203,4956,2477,2716,2952,5933,2034,2504,NA,NA,NA,NA
TBI_02905,8020,NA,4_Tbi_b3v08_scaf002143,121297,0.00571932721879531,A,A,177,175,131,161,176,209,1725,1678,1456,403,408,551,183,181,179,195,174,180,693,696,749,308,305,311,NA,NA,NA,NA
TBI_02906,999,NA,4_Tbi_b3v08_scaf000389,320606,0.000392719870936703,A,A,17,13,8,8,14,11,106,89,57,28,17,28,22,18,15,15,21,12,60,61,56,17,21,11,NA,NA,NA,NA
TBI_02907,1706,NA,4_Tbi_b3v08_scaf000389,320606,0.000392719870936703,A,A,7,4,5,6,7,7,114,92,89,40,22,44,6,6,8,9,5,6,203,211,174,20,24,19,NA,NA,NA,NA
TBI_02908,1596,NA,4_Tbi_b3v08_scaf000389,320606,0.000392719870936703,A,A,2,13,5,5,5,5,24,17,10,6,9,7,13,9,12,10,7,14,526,921,995,93,246,160,NA,NA,NA,NA
TBI_02909,1977,HOG_17251,4_Tbi_b3v08_scaf000389,320606,0.000392719870936703,A,A,0,1,3,0,0,0,33,43,44,15,10,13,1,0,1,1,1,2,16,34,35,2,9,4,NA,NA,NA,NA
TBI_02910,1884,NA,4_Tbi_b3v08_scaf000389,320606,0.000392719870936703,A,A,45,38,30,77,72,73,209,256,187,78,102,98,88,68,61,55,75,72,156,160,162,54,86,79,NA,NA,NA,NA
TBI_02911,9963,NA,4_Tbi_b3v08_scaf004431,59454,0.0144841951969293,A,A,954,877,947,986,968,1197,28,21,18,683,855,519,837,841,824,870,968,878,1895,741,538,1782,2662,1217,NA,NA,NA,NA
TBI_02912,2478,NA,4_Tbi_b3v08_scaf000661,247645,0.0107898982741456,A,A,43,46,24,38,37,37,206,237,176,60,63,92,60,33,28,31,36,32,248,335,352,67,105,87,lg1,53488885,NO,lg1
TBI_02913,459,NA,4_Tbi_b3v08_scaf000661,247645,0.0107898982741456,A,A,2022,1797,964,2313,2602,2234,10152,9483,6630,4812,6140,7259,2794,2490,2117,2794,2444,2326,3849,4099,4415,3418,4021,4177,lg1,53512472,NO,lg1
TBI_02914,5928,NA,4_Tbi_b3v08_scaf000661,247645,0.0107898982741456,A,A,386,402,380,154,164,213,432,444,407,684,389,898,287,354,416,123,137,149,850,1279,2084,574,420,340,lg1,53544197,NO,lg1
TBI_02915,267,NA,4_Tbi_b3v08_scaf000661,247645,0.0107898982741456,A,A,3,0,2,0,0,1,1,3,1,9,5,11,0,1,1,1,0,0,3,1,5,4,5,1,lg1,53568641,NO,lg1
TBI_02916,2327,NA,4_Tbi_b3v08_scaf000701,239914,-0.0191205392844672,A,A,1861,1793,1159,1999,2125,1644,8546,8365,6360,3637,4527,5373,1914,1928,2040,1980,2081,2254,7251,6624,7108,2394,2713,2488,lg3,90182710,NO,lg3
TBI_02917,3499,HOG_11658,4_Tbi_b3v08_scaf000701,239914,-0.0191205392844672,A,A,656,628,460,538,586,632,2063,2025,1567,1841,1046,1561,670,466,673,546,447,548,1848,1462,2444,2203,1338,1186,lg3,90212211,NO,lg3
TBI_02918,411,HOG_4670,4_Tbi_b3v08_scaf000701,239914,-0.0191205392844672,A,A,118,114,97,136,137,143,360,350,247,177,168,236,155,147,174,146,143,160,380,477,479,233,198,200,lg3,90239040,NO,lg3
TBI_02919,1739,NA,4_Tbi_b3v08_scaf000701,239914,-0.0191205392844672,A,A,87,71,59,89,104,93,364,356,269,100,115,151,127,95,94,124,111,90,433,529,555,119,144,159,lg3,90249144,NO,lg3
TBI_02920,948,NA,4_Tbi_b3v08_scaf000701,239914,-0.0191205392844672,A,A,2,1,5,1,2,2,15,8,6,9,6,5,2,1,2,1,1,1,3,5,9,2,5,5,lg3,90303509,NO,lg3
TBI_02921,1237,NA,4_Tbi_b3v08_scaf000965,202915,-0.0121366911483349,A,A,1,1,1,3,2,1,0,1,0,1,0,0,0,0,1,1,0,2,3,4,3,2,3,0,lg2,10121478,NO,lg2
TBI_02922,3990,NA,4_Tbi_b3v08_scaf000965,202915,-0.0121366911483349,A,A,132,132,134,513,570,692,10,13,16,410,72,80,90,126,149,397,402,529,122,192,227,695,97,158,lg2,10140849,NO,lg2
TBI_02923,1884,NA,4_Tbi_b3v08_scaf000965,202915,-0.0121366911483349,A,A,29,25,17,21,16,39,306,301,287,72,69,108,17,16,10,16,24,22,141,134,164,38,56,44,lg2,10180504,NO,lg2
TBI_02924,3779,NA,4_Tbi_b3v08_scaf000965,202915,-0.0121366911483349,A,A,1654,1780,1326,1952,2055,1964,3794,3646,2959,3301,2023,2543,2624,2085,2454,2460,2100,2205,4679,4399,4443,4327,2957,3041,lg2,10201547,NO,lg2
TBI_02925,2043,HOG_3803,4_Tbi_b3v08_scaf000965,202915,-0.0121366911483349,A,A,0,2,8,0,2,0,24,19,19,7,14,14,6,0,1,3,0,1,50,73,86,13,23,14,lg2,10254951,NO,lg2
TBI_02926,1884,NA,4_Tbi_b3v08_scaf000198,418327,0.00074157081186253,A,A,0,2,8,0,0,0,7,10,11,7,4,6,2,1,1,1,0,2,8,43,15,3,5,5,lg11,23571412,NO,lg11
TBI_02927,6415,NA,4_Tbi_b3v08_scaf000198,418327,0.00074157081186253,A,A,659,734,543,586,604,570,1206,1204,1057,1973,794,1218,740,670,691,539,577,601,1251,1555,1307,1534,696,593,lg11,23617955,NO,lg11
TBI_02928,2455,HOG_20196,4_Tbi_b3v08_scaf002191,119211,0.0129673051955418,A,A,26,38,44,26,28,32,45,48,30,102,81,61,32,14,24,31,11,27,223,249,335,65,113,65,lg7,41299425,NO,lg7
TBI_02929,3423,NA,4_Tbi_b3v08_scaf002191,119211,0.0129673051955418,A,A,11,8,53,3,1,9,43,36,9,19,23,22,9,1,11,4,7,7,25,24,36,16,23,12,lg7,41257637,NO,lg7
TBI_02930,1042,HOG_23195,4_Tbi_b3v08_scaf002191,119211,0.0129673051955418,A,A,162,169,140,173,196,202,736,687,571,315,289,357,234,188,201,210,176,216,487,568,608,290,309,297,lg7,41229113,NO,lg7
TBI_02931,9192,NA,4_Tbi_b3v08_scaf002191,119211,0.0129673051955418,A,A,81,89,341,51,60,139,114,85,69,166,178,179,108,44,111,45,53,44,195,107,235,162,349,94,lg7,41205695,NO,lg7
TBI_02932,624,NA,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,34,27,28,40,36,47,243,247,252,64,90,106,44,36,34,48,54,50,187,246,201,57,92,72,lg3,72808738,NO,lg3
TBI_02933,4942,HOG_23800,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,12,12,42,20,14,16,225,267,292,100,90,144,17,17,37,8,19,18,120,173,172,46,73,53,lg3,72841401,NO,lg3
TBI_02934,315,NA,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,6,2,5,7,5,11,24,26,23,13,10,6,2,4,3,6,2,2,5,2,6,5,4,1,lg3,72866657,NO,lg3
TBI_02935,6751,HOG_576,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,574,565,575,692,786,832,1742,1630,1407,927,611,763,613,495,659,598,551,720,802,757,798,886,559,532,lg3,72881800,NO,lg3
TBI_02936,2697,NA,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,148,157,108,166,189,205,649,714,581,214,313,339,173,150,151,203,164,173,693,787,922,266,445,334,lg3,72909306,NO,lg3
TBI_02937,396,HOG_23621,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,15,31,14,21,22,32,181,180,176,51,38,76,15,20,21,22,18,26,87,93,82,41,29,27,lg3,72954116,NO,lg3
TBI_02938,660,NA,4_Tbi_b3v08_scaf000227,392988,-0.0287550517248069,A,A,55,31,29,66,76,80,357,346,300,170,159,196,89,69,59,83,67,68,379,584,523,139,188,154,lg3,72969735,NO,lg3
