HOG_23995	TPS_13982	TCM_10890	TCE_12138	TBI_11529	TPA_13879
HOG_21234	TPS_08111	TCM_05539	TCE_00136	TBI_12239	TPA_02508
HOG_5038	TPS_05746	TCM_02486	TCE_02932	TBI_02995	TPA_04391
HOG_21230	TPS_15593	TCM_06137	TCE_05470	TBI_04949	TPA_16518
HOG_5037	TPS_13848	TCM_11060	TCE_13340	TBI_03472	TPA_13759
HOG_17438	TPS_00605	TCM_04452	TCE_03279	TBI_05761	TPA_10617
HOG_18172	TPS_05848	TCM_10376	TCE_07943	TBI_05307	TPA_03364
HOG_21239	TPS_01618	TCM_02122	TCE_00346	TBI_01014	TPA_09593
HOG_1876	TPS_03480	TCM_02584	TCE_01153	TBI_04339	TPA_03229
HOG_16432	TPS_06449	TCM_11601	TCE_11096	TBI_12092	TPA_06854
HOG_17128	TPS_02446	TCM_00689	TCE_01019	TBI_02635	TPA_05802
HOG_16430	TPS_06677	TCM_04772	TCE_05296	TBI_04815	TPA_01543
HOG_4431	TPS_15260	TCM_04481	TCE_03597	TBI_03918	TPA_08620
HOG_16804	TPS_02178	TCM_09993	TCE_02033	TBI_06092	TPA_06407
HOG_17122	TPS_07973	TCM_02258	TCE_05871	TBI_09446	TPA_11615
HOG_16439	TPS_13196	TCM_09183	TCE_04805	TBI_08456	TPA_16013
HOG_17125	TPS_05123	TCM_08695	TCE_00903	TBI_00187	TPA_16062
HOG_6632	TPS_01432	TCM_07363	TCE_00598	TBI_10197	TPA_00329
HOG_7981	TPS_00008	TCM_01327	TCE_00187	TBI_00210	TPA_02449
HOG_23455	TPS_05106	TCM_01579	TCE_07150	TBI_04917	TPA_04082
HOG_19473	TPS_08885	TCM_07874	TCE_07639	TBI_09348	TPA_13037
HOG_183	TPS_12048	TCM_14331	TCE_08855	TBI_05776	TPA_09557
HOG_20831	TPS_01162	TCM_02624	TCE_03449	TBI_12124	TPA_08794
HOG_20837	TPS_07651	TCM_05741	TCE_07782	TBI_03759	TPA_15807
HOG_2620	TPS_07001	TCM_06675	TCE_01846	TBI_08363	TPA_02524
HOG_20949	TPS_01706	TCM_02640	TCE_03986	TBI_02240	TPA_02035
HOG_20122	TPS_04446	TCM_06593	TCE_08573	TBI_06666	TPA_05016
HOG_20942	TPS_00866	TCM_03689	TCE_02332	TBI_03133	TPA_09116
HOG_2628	TPS_08391	TCM_09193	TCE_09737	TBI_09828	TPA_08290
HOG_2629	TPS_08765	TCM_11936	TCE_05753	TBI_09958	TPA_13503
HOG_20128	TPS_00908	TCM_01201	TCE_00899	TBI_10438	TPA_10113
HOG_1919	TPS_09211	TCM_13285	TCE_13291	TBI_12457	TPA_09313
HOG_17054	TPS_15434	TCM_08842	TCE_13795	TBI_14056	TPA_16397
HOG_21306	TPS_02377	TCM_05719	TCE_07350	TBI_08508	TPA_13451
HOG_5103	TPS_08392	TCM_01305	TCE_07979	TBI_10771	TPA_16261
HOG_9237	TPS_11024	TCM_11158	TCE_11957	TBI_12459	TPA_16405
HOG_1914	TPS_15403	TCM_03519	TCE_00392	TBI_04640	TPA_16360
HOG_17059	TPS_08559	TCM_06779	TCE_01939	TBI_10560	TPA_12118
HOG_12987	TPS_07291	TCM_05050	TCE_09086	TBI_01447	TPA_08544
HOG_22968	TPS_02586	TCM_01404	TCE_00299	TBI_06491	TPA_08389
HOG_22966	TPS_12275	TCM_02183	TCE_02416	TBI_02753	TPA_09234
HOG_863	TPS_09020	TCM_07553	TCE_01598	TBI_00606	TPA_03124
HOG_10492	TPS_06169	TCM_05886	TCE_04151	TBI_03511	TPA_02067
HOG_10491	TPS_01173	TCM_02105	TCE_04758	TBI_03557	TPA_00515
HOG_2759	TPS_04513	TCM_07615	TCE_09314	TBI_10830	TPA_04896
HOG_886	TPS_09698	TCM_04131	TCE_03972	TBI_01988	TPA_16196
HOG_885	TPS_04918	TCM_07479	TCE_11926	TBI_01073	TPA_01571
HOG_18232	TPS_02830	TCM_03373	TCE_06494	TBI_05948	TPA_02049
HOG_888	TPS_09399	TCM_05809	TCE_01100	TBI_09032	TPA_07141
HOG_18235	TPS_15416	TCM_14541	TCE_13765	TBI_11962	TPA_16271
HOG_20546	TPS_05520	TCM_06392	TCE_09890	TBI_10853	TPA_06533
HOG_20012	TPS_05503	TCM_02099	TCE_02197	TBI_07956	TPA_04007
HOG_20014	TPS_10520	TCM_10298	TCE_12208	TBI_04142	TPA_04951
HOG_20015	TPS_05013	TCM_03365	TCE_00673	TBI_03588	TPA_16097
HOG_20540	TPS_09079	TCM_10459	TCE_12917	TBI_06019	TPA_04046
HOG_20017	TPS_05668	TCM_14449	TCE_03494	TBI_09239	TPA_02798
HOG_20019	TPS_09665	TCM_09722	TCE_07502	TBI_10920	TPA_04158
HOG_17527	TPS_00549	TCM_01811	TCE_07536	TBI_00662	TPA_14665
HOG_24061	TPS_06951	TCM_08027	TCE_04311	TBI_00990	TPA_16389
HOG_24060	TPS_01280	TCM_06116	TCE_00217	TBI_04844	TPA_05049
HOG_24064	TPS_03014	TCM_06336	TCE_02031	TBI_06090	TPA_00651
HOG_20496	TPS_08078	TCM_13126	TCE_12847	TBI_06581	TPA_00104
HOG_20497	TPS_09479	TCM_06898	TCE_07637	TBI_05294	TPA_03025
HOG_13108	TPS_02087	TCM_01143	TCE_02468	TBI_01052	TPA_00365
HOG_14805	TPS_12469	TCM_01962	TCE_05244	TBI_00813	TPA_05177
HOG_14806	TPS_05747	TCM_08439	TCE_07282	TBI_03273	TPA_06793
HOG_18528	TPS_00224	TCM_01433	TCE_03719	TBI_10162	TPA_02753
HOG_22890	TPS_09955	TCM_10962	TCE_12975	TBI_11052	TPA_10677
HOG_18523	TPS_11092	TCM_03726	TCE_10267	TBI_05975	TPA_11204
HOG_20499	TPS_05399	TCM_05556	TCE_07377	TBI_05913	TPA_16243
HOG_8928	TPS_14570	TCM_13835	TCE_08762	TBI_13158	TPA_11733
HOG_18655	TPS_01332	TCM_01647	TCE_01347	TBI_01836	TPA_02116
HOG_774	TPS_09138	TCM_14138	TCE_08551	TBI_10774	TPA_00391
HOG_18656	TPS_09163	TCM_10491	TCE_07372	TBI_11095	TPA_06532
HOG_18652	TPS_04338	TCM_07356	TCE_04885	TBI_03937	TPA_02182
HOG_20946	TPS_02291	TCM_02067	TCE_02252	TBI_03278	TPA_02648
HOG_22213	TPS_07727	TCM_07364	TCE_03034	TBI_08856	TPA_07593
HOG_18659	TPS_12807	TCM_03124	TCE_04708	TBI_03544	TPA_01892
HOG_778	TPS_06924	TCM_02239	TCE_04631	TBI_09864	TPA_11424
HOG_18308	TPS_01010	TCM_00361	TCE_01079	TBI_00514	TPA_00492
HOG_77	TPS_02672	TCM_01294	TCE_02704	TBI_04041	TPA_00718
HOG_2978	TPS_06964	TCM_07568	TCE_09354	TBI_10082	TPA_13366
HOG_20215	TPS_08888	TCM_04550	TCE_07437	TBI_10814	TPA_07970
HOG_17935	TPS_09478	TCM_10258	TCE_05416	TBI_05851	TPA_16442
HOG_72	TPS_12401	TCM_14362	TCE_04796	TBI_08361	TPA_04749
HOG_71	TPS_09827	TCM_07927	TCE_11582	TBI_11492	TPA_03892
HOG_3059	TPS_05107	TCM_01580	TCE_07151	TBI_12660	TPA_08235
HOG_6864	TPS_08734	TCM_14470	TCE_13841	TBI_07820	TPA_12810
HOG_24328	TPS_13339	TCM_11895	TCE_07712	TBI_05782	TPA_14241
HOG_3052	TPS_12977	TCM_05883	TCE_13722	TBI_05191	TPA_11171
HOG_2975	TPS_03821	TCM_02329	TCE_02703	TBI_07263	TPA_00920
HOG_1045	TPS_02441	TCM_06459	TCE_08249	TBI_09128	TPA_06352
HOG_20306	TPS_05214	TCM_07392	TCE_03545	TBI_05575	TPA_05871
HOG_20300	TPS_15573	TCM_07633	TCE_13874	TBI_14020	TPA_16379
HOG_266	TPS_06790	TCM_12400	TCE_07699	TBI_13768	TPA_00892
HOG_18788	TPS_06044	TCM_07151	TCE_08264	TBI_04947	TPA_15963
HOG_22456	TPS_03979	TCM_02801	TCE_08777	TBI_00544	TPA_00125
HOG_18783	TPS_03372	TCM_09992	TCE_12452	TBI_12186	TPA_00794
HOG_18780	TPS_05614	TCM_02380	TCE_01640	TBI_03003	TPA_00259
HOG_18785	TPS_07468	TCM_08435	TCE_03179	TBI_03009	TPA_16403
HOG_4303	TPS_03550	TCM_00430	TCE_01257	TBI_06067	TPA_06554
HOG_19263	TPS_06097	TCM_04379	TCE_10266	TBI_10419	TPA_03268
HOG_669	TPS_05176	TCM_03954	TCE_07402	TBI_02614	TPA_03724
HOG_4304	TPS_10161	TCM_04243	TCE_02496	TBI_00732	TPA_02223
HOG_664	TPS_12450	TCM_04417	TCE_07303	TBI_07973	TPA_07971
HOG_1265	TPS_15264	TCM_07839	TCE_06399	TBI_06635	TPA_02391
HOG_18013	TPS_02099	TCM_03279	TCE_07326	TBI_09031	TPA_08850
HOG_18012	TPS_03395	TCM_00472	TCE_00440	TBI_00174	TPA_00940
HOG_18011	TPS_07797	TCM_06770	TCE_05748	TBI_05921	TPA_00757
HOG_18010	TPS_04031	TCM_03782	TCE_05255	TBI_04284	TPA_12425
HOG_18015	TPS_11376	TCM_01196	TCE_00086	TBI_00322	TPA_14658
HOG_20644	TPS_10942	TCM_14114	TCE_09310	TBI_08358	TPA_16462
HOG_8783	TPS_05248	TCM_06066	TCE_07770	TBI_10989	TPA_03281
HOG_22773	TPS_15358	TCM_01744	TCE_03484	TBI_02477	TPA_06937
HOG_18019	TPS_00610	TCM_00420	TCE_01243	TBI_01345	TPA_00129
HOG_19993	TPS_01121	TCM_08709	TCE_00304	TBI_02050	TPA_04288
HOG_3128	TPS_01302	TCM_06840	TCE_02994	TBI_02481	TPA_01979
HOG_17849	TPS_05775	TCM_08210	TCE_10596	TBI_09235	TPA_04156
HOG_17848	TPS_12785	TCM_08885	TCE_11400	TBI_07809	TPA_06023
HOG_24256	TPS_05646	TCM_04191	TCE_09002	TBI_07313	TPA_03244
HOG_24254	TPS_01213	TCM_01286	TCE_01614	TBI_08527	TPA_00669
HOG_17846	TPS_09896	TCM_02577	TCE_05193	TBI_12627	TPA_12967
HOG_17841	TPS_02119	TCM_03926	TCE_04861	TBI_05145	TPA_12552
HOG_17843	TPS_02831	TCM_07274	TCE_03003	TBI_02369	TPA_06498
HOG_15994	TPS_04793	TCM_03481	TCE_06042	TBI_02534	TPA_05956
HOG_8653	TPS_07382	TCM_09861	TCE_02745	TBI_06785	TPA_04067
HOG_17756	TPS_01702	TCM_02647	TCE_02164	TBI_02842	TPA_01440
HOG_1461	TPS_10404	TCM_10129	TCE_07648	TBI_07062	TPA_10739
HOG_521	TPS_05355	TCM_07251	TCE_10305	TBI_08041	TPA_03458
HOG_1313	TPS_08021	TCM_11220	TCE_02979	TBI_08706	TPA_06390
HOG_23769	TPS_11757	TCM_03768	TCE_08090	TBI_03987	TPA_00904
HOG_1318	TPS_00082	TCM_00500	TCE_00276	TBI_00373	TPA_00161
HOG_6444	TPS_11351	TCM_08600	TCE_11461	TBI_13967	TPA_16131
HOG_6445	TPS_06630	TCM_02782	TCE_04381	TBI_07220	TPA_02340
HOG_22779	TPS_13414	TCM_03221	TCE_10564	TBI_08725	TPA_00613
HOG_22415	TPS_05934	TCM_00304	TCE_01892	TBI_00201	TPA_07081
HOG_9822	TPS_08351	TCM_07904	TCE_09470	TBI_02622	TPA_14308
HOG_5759	TPS_08008	TCM_06575	TCE_06751	TBI_07840	TPA_01046
HOG_6918	TPS_05454	TCM_05948	TCE_02771	TBI_06152	TPA_16110
HOG_6919	TPS_01350	TCM_05436	TCE_03549	TBI_06257	TPA_10866
HOG_15194	TPS_00956	TCM_01462	TCE_03200	TBI_00598	TPA_07368
HOG_23165	TPS_15492	TCM_14502	TCE_10601	TBI_09779	TPA_16404
HOG_22171	TPS_07875	TCM_09471	TCE_07338	TBI_10031	TPA_08008
HOG_21162	TPS_09341	TCM_06101	TCE_08017	TBI_07915	TPA_04838
HOG_22563	TPS_00077	TCM_00505	TCE_01616	TBI_00379	TPA_00209
HOG_319	TPS_01805	TCM_02876	TCE_09225	TBI_11739	TPA_07114
HOG_13697	TPS_06647	TCM_03799	TCE_09091	TBI_03933	TPA_14606
HOG_19478	TPS_04455	TCM_07623	TCE_11167	TBI_07483	TPA_04823
HOG_312	TPS_04339	TCM_07357	TCE_04886	TBI_03938	TPA_02181
HOG_19474	TPS_08930	TCM_09356	TCE_05230	TBI_10692	TPA_14161
HOG_316	TPS_07165	TCM_05232	TCE_05621	TBI_06329	TPA_09085
HOG_19471	TPS_14540	TCM_10654	TCE_04971	TBI_08755	TPA_10505
HOG_16938	TPS_11575	TCM_00468	TCE_05176	TBI_00168	TPA_00565
HOG_23301	TPS_11914	TCM_03654	TCE_04864	TBI_04213	TPA_12550
HOG_23300	TPS_10322	TCM_04176	TCE_04560	TBI_05182	TPA_08411
HOG_23303	TPS_13227	TCM_05691	TCE_13760	TBI_12343	TPA_16157
HOG_19799	TPS_14913	TCM_08601	TCE_09545	TBI_12251	TPA_15810
HOG_4128	TPS_04567	TCM_05090	TCE_06022	TBI_14012	TPA_16494
HOG_23664	TPS_04422	TCM_05256	TCE_04592	TBI_11164	TPA_08186
HOG_21371	TPS_08556	TCM_00694	TCE_03796	TBI_01161	TPA_09645
HOG_22364	TPS_12086	TCM_01424	TCE_06065	TBI_01978	TPA_11401
HOG_22365	TPS_11176	TCM_09808	TCE_05132	TBI_10254	TPA_09846
HOG_22362	TPS_12794	TCM_11275	TCE_10605	TBI_01817	TPA_04124
HOG_5687	TPS_05623	TCM_03275	TCE_00391	TBI_04641	TPA_16140
HOG_5681	TPS_11302	TCM_00518	TCE_02441	TBI_00039	TPA_01983
HOG_16551	TPS_09314	TCM_05368	TCE_01734	TBI_09281	TPA_04415
HOG_22786	TPS_11673	TCM_11531	TCE_05765	TBI_10288	TPA_04646
HOG_16558	TPS_01500	TCM_04214	TCE_03113	TBI_01470	TPA_01724
HOG_22783	TPS_03546	TCM_06479	TCE_04291	TBI_08454	TPA_02033
HOG_11780	TPS_08847	TCM_09106	TCE_04567	TBI_06366	TPA_05326
HOG_19215	TPS_05732	TCM_08755	TCE_01735	TBI_02809	TPA_11207
HOG_23947	TPS_06398	TCM_04967	TCE_03993	TBI_04762	TPA_02421
HOG_6677	TPS_08472	TCM_04308	TCE_03322	TBI_07969	TPA_03791
HOG_22148	TPS_08255	TCM_06353	TCE_00641	TBI_07921	TPA_06248
HOG_22145	TPS_10236	TCM_05897	TCE_07856	TBI_05992	TPA_15986
HOG_22147	TPS_00511	TCM_03056	TCE_07049	TBI_05789	TPA_02805
HOG_16087	TPS_07372	TCM_04758	TCE_03119	TBI_12188	TPA_02948
HOG_22143	TPS_06369	TCM_04217	TCE_08266	TBI_05725	TPA_01718
HOG_23784	TPS_09853	TCM_09881	TCE_03397	TBI_00749	TPA_05244
HOG_23780	TPS_12739	TCM_14102	TCE_08342	TBI_05227	TPA_15381
HOG_23789	TPS_02626	TCM_11547	TCE_07970	TBI_06693	TPA_10577
HOG_22092	TPS_09495	TCM_03860	TCE_04649	TBI_03728	TPA_14520
HOG_16159	TPS_01724	TCM_02165	TCE_03668	TBI_01912	TPA_06152
HOG_22091	TPS_09004	TCM_05247	TCE_02898	TBI_08283	TPA_15087
HOG_5970	TPS_09901	TCM_03655	TCE_04865	TBI_04212	TPA_01962
HOG_16156	TPS_03053	TCM_13748	TCE_05185	TBI_05635	TPA_09304
HOG_19850	TPS_03313	TCM_01573	TCE_02621	TBI_00942	TPA_02430
HOG_16331	TPS_07786	TCM_07851	TCE_07337	TBI_09600	TPA_06217
HOG_19852	TPS_10347	TCM_02738	TCE_10423	TBI_05904	TPA_08881
HOG_19505	TPS_09948	TCM_08586	TCE_11263	TBI_11831	TPA_05640
HOG_21040	TPS_08854	TCM_07110	TCE_09912	TBI_09518	TPA_04242
HOG_16887	TPS_00004	TCM_06313	TCE_00183	TBI_00214	TPA_02261
HOG_21042	TPS_05191	TCM_03150	TCE_07116	TBI_13782	TPA_02263
HOG_19501	TPS_06987	TCM_02260	TCE_05872	TBI_10988	TPA_05146
HOG_18187	TPS_02396	TCM_08913	TCE_01793	TBI_00436	TPA_09059
HOG_17202	TPS_07928	TCM_14536	TCE_09663	TBI_05598	TPA_05369
HOG_21820	TPS_02916	TCM_04679	TCE_02577	TBI_03283	TPA_03397
HOG_17200	TPS_06461	TCM_07502	TCE_08950	TBI_04413	TPA_10343
HOG_2297	TPS_15415	TCM_01596	TCE_05148	TBI_10225	TPA_16443
HOG_19696	TPS_01492	TCM_02825	TCE_01750	TBI_01803	TPA_09017
HOG_8695	TPS_06416	TCM_08481	TCE_00687	TBI_02492	TPA_03815
HOG_1067	TPS_09473	TCM_11968	TCE_07294	TBI_11377	TPA_07707
HOG_16160	TPS_03609	TCM_09673	TCE_02321	TBI_00588	TPA_13235
HOG_2565	TPS_00670	TCM_00452	TCE_03625	TBI_03403	TPA_12897
HOG_10917	TPS_11440	TCM_05981	TCE_06305	TBI_08948	TPA_14755
HOG_17338	TPS_07863	TCM_02528	TCE_00894	TBI_04906	TPA_16272
HOG_17335	TPS_05436	TCM_02952	TCE_02691	TBI_02719	TPA_01153
HOG_17333	TPS_05496	TCM_08430	TCE_06806	TBI_03714	TPA_01762
HOG_17330	TPS_05603	TCM_06431	TCE_04695	TBI_00128	TPA_03547
HOG_2587	TPS_06340	TCM_01762	TCE_02051	TBI_01039	TPA_00035
HOG_17116	TPS_04630	TCM_12597	TCE_11234	TBI_05828	TPA_12311
HOG_21954	TPS_07736	TCM_09186	TCE_07472	TBI_10461	TPA_04905
HOG_18230	TPS_07330	TCM_08764	TCE_09200	TBI_10485	TPA_03799
HOG_7294	TPS_12191	TCM_09499	TCE_04220	TBI_07108	TPA_10382
HOG_21225	TPS_14358	TCM_00305	TCE_01893	TBI_00202	TPA_13485
HOG_21950	TPS_12036	TCM_03634	TCE_01336	TBI_01632	TPA_06811
HOG_21227	TPS_02150	TCM_02348	TCE_04369	TBI_05627	TPA_00550
HOG_17119	TPS_08609	TCM_10399	TCE_10763	TBI_04148	TPA_08465
HOG_17684	TPS_10563	TCM_10696	TCE_11014	TBI_08655	TPA_02503
HOG_20763	TPS_06270	TCM_11830	TCE_04642	TBI_14022	TPA_16356
HOG_1866	TPS_15142	TCM_08920	TCE_12470	TBI_08294	TPA_10966
HOG_16424	TPS_00870	TCM_14053	TCE_02271	TBI_01736	TPA_03975
HOG_964	TPS_11195	TCM_06826	TCE_08978	TBI_09479	TPA_06289
HOG_965	TPS_09184	TCM_11165	TCE_12192	TBI_10589	TPA_12586
HOG_4684	TPS_08161	TCM_09477	TCE_06424	TBI_04498	TPA_01618
HOG_4685	TPS_09952	TCM_07494	TCE_03736	TBI_11298	TPA_15786
HOG_962	TPS_11175	TCM_08233	TCE_02928	TBI_03361	TPA_07806
HOG_963	TPS_00855	TCM_06742	TCE_00975	TBI_02045	TPA_01267
HOG_11736	TPS_01461	TCM_02542	TCE_03158	TBI_02523	TPA_01515
HOG_20804	TPS_06108	TCM_05012	TCE_02549	TBI_08402	TPA_08699
HOG_2107	TPS_08771	TCM_14521	TCE_13844	TBI_09465	TPA_16147
HOG_20802	TPS_08969	TCM_14098	TCE_02980	TBI_12121	TPA_08745
HOG_20801	TPS_06482	TCM_04364	TCE_01595	TBI_04008	TPA_02141
HOG_20800	TPS_07483	TCM_01593	TCE_05149	TBI_10226	TPA_03806
HOG_18183	TPS_12918	TCM_13016	TCE_12662	TBI_11502	TPA_06577
HOG_5110	TPS_01338	TCM_03405	TCE_00992	TBI_09304	TPA_02381
HOG_5193	TPS_03265	TCM_09613	TCE_00658	TBI_01272	TPA_03273
HOG_20158	TPS_00850	TCM_00367	TCE_07632	TBI_02393	TPA_00679
HOG_20541	TPS_06927	TCM_04918	TCE_06363	TBI_06795	TPA_14144
HOG_21851	TPS_07879	TCM_07626	TCE_12580	TBI_02341	TPA_03457
HOG_19935	TPS_05946	TCM_12205	TCE_03226	TBI_06324	TPA_03575
HOG_20796	TPS_04506	TCM_05753	TCE_09208	TBI_01648	TPA_09546
HOG_17061	TPS_04039	TCM_01181	TCE_06287	TBI_04718	TPA_09585
HOG_17060	TPS_09748	TCM_05700	TCE_00694	TBI_00633	TPA_04387
HOG_20793	TPS_01750	TCM_04025	TCE_05377	TBI_01155	TPA_10708
HOG_21317	TPS_01019	TCM_01735	TCE_01809	TBI_00012	TPA_07136
HOG_9591	TPS_00392	TCM_07768	TCE_08531	TBI_01388	TPA_02460
HOG_21312	TPS_15447	TCM_12871	TCE_13771	TBI_08615	TPA_16399
HOG_20798	TPS_08718	TCM_01375	TCE_04647	TBI_01220	TPA_05416
HOG_17593	TPS_07084	TCM_06090	TCE_03355	TBI_02580	TPA_01307
HOG_17597	TPS_04668	TCM_08631	TCE_06230	TBI_04686	TPA_13571
HOG_17596	TPS_04157	TCM_06562	TCE_13617	TBI_09566	TPA_16444
HOG_3431	TPS_13576	TCM_12975	TCE_12501	TBI_12358	TPA_09737
HOG_875	TPS_05331	TCM_01497	TCE_06021	TBI_03554	TPA_12957
HOG_22957	TPS_06212	TCM_05407	TCE_12692	TBI_05341	TPA_16166
HOG_3435	TPS_07941	TCM_01538	TCE_04536	TBI_05981	TPA_07244
HOG_2744	TPS_08553	TCM_04355	TCE_03366	TBI_14009	TPA_16483
HOG_2031	TPS_04514	TCM_07614	TCE_09315	TBI_10829	TPA_04895
HOG_10480	TPS_06120	TCM_01679	TCE_00627	TBI_06350	TPA_02924
HOG_17568	TPS_08791	TCM_09057	TCE_10916	TBI_10961	TPA_02258
HOG_3232	TPS_00010	TCM_01329	TCE_00189	TBI_00207	TPA_12487
HOG_10262	TPS_05459	TCM_01955	TCE_04437	TBI_01843	TPA_08520
HOG_16590	TPS_09352	TCM_10921	TCE_08356	TBI_06856	TPA_06828
HOG_1530	TPS_10672	TCM_09145	TCE_08151	TBI_13173	TPA_12433
HOG_20573	TPS_03813	TCM_06609	TCE_07401	TBI_01352	TPA_09814
HOG_5200	TPS_14167	TCM_09042	TCE_06350	TBI_10143	TPA_16285
HOG_9048	TPS_06289	TCM_07937	TCE_10068	TBI_06823	TPA_03849
HOG_5205	TPS_01752	TCM_03455	TCE_06177	TBI_05720	TPA_05630
HOG_5209	TPS_01765	TCM_00668	TCE_04182	TBI_00528	TPA_02959
HOG_24142	TPS_06542	TCM_07737	TCE_04160	TBI_01846	TPA_10117
HOG_5966	TPS_11053	TCM_07166	TCE_11666	TBI_03434	TPA_16103
HOG_3544	TPS_09908	TCM_04406	TCE_13770	TBI_01356	TPA_16091
HOG_24078	TPS_06545	TCM_06932	TCE_00679	TBI_02713	TPA_10573
HOG_24079	TPS_15522	TCM_11283	TCE_10179	TBI_14029	TPA_00643
HOG_3542	TPS_08735	TCM_11897	TCE_08408	TBI_09419	TPA_07787
HOG_4562	TPS_01260	TCM_01468	TCE_00352	TBI_13772	TPA_13072
HOG_24072	TPS_14446	TCM_04132	TCE_03971	TBI_01987	TPA_05536
HOG_24285	TPS_15411	TCM_14430	TCE_00947	TBI_01333	TPA_13093
HOG_21550	TPS_06539	TCM_05848	TCE_02181	TBI_02023	TPA_07187
HOG_3549	TPS_08673	TCM_06299	TCE_09566	TBI_08530	TPA_11787
HOG_21554	TPS_15055	TCM_14212	TCE_11147	TBI_05570	TPA_07331
HOG_20977	TPS_02696	TCM_04642	TCE_12496	TBI_10393	TPA_04836
HOG_20972	TPS_06401	TCM_10907	TCE_04769	TBI_09780	TPA_02408
HOG_21587	TPS_00425	TCM_01116	TCE_02942	TBI_02246	TPA_10312
HOG_11847	TPS_10366	TCM_10434	TCE_03594	TBI_08759	TPA_01706
HOG_18536	TPS_00531	TCM_04314	TCE_09540	TBI_09631	TPA_12184
HOG_18821	TPS_01009	TCM_00362	TCE_01078	TBI_00515	TPA_02001
HOG_18647	TPS_01109	TCM_01392	TCE_00406	TBI_00269	TPA_08973
HOG_768	TPS_11801	TCM_12197	TCE_10057	TBI_06207	TPA_10088
HOG_18313	TPS_05185	TCM_06306	TCE_00221	TBI_05251	TPA_06728
HOG_2961	TPS_00565	TCM_01448	TCE_03371	TBI_02965	TPA_02156
HOG_11197	TPS_10934	TCM_09385	TCE_07846	TBI_11615	TPA_05627
HOG_2962	TPS_08034	TCM_08971	TCE_05437	TBI_10392	TPA_09160
HOG_3648	TPS_02164	TCM_00871	TCE_06396	TBI_01953	TPA_01159
HOG_17922	TPS_03835	TCM_01030	TCE_00268	TBI_04384	TPA_04682
HOG_17926	TPS_15336	TCM_14481	TCE_10198	TBI_13970	TPA_15886
HOG_7116	TPS_13861	TCM_08287	TCE_03331	TBI_01540	TPA_14050
HOG_17390	TPS_04406	TCM_00707	TCE_05734	TBI_03025	TPA_11462
HOG_24317	TPS_11687	TCM_07376	TCE_06721	TBI_08081	TPA_14643
HOG_6875	TPS_11033	TCM_04356	TCE_03363	TBI_03236	TPA_05070
HOG_6871	TPS_01739	TCM_00272	TCE_00073	TBI_00495	TPA_04433
HOG_18795	TPS_11008	TCM_02763	TCE_12723	TBI_00948	TPA_12786
HOG_18797	TPS_02939	TCM_05063	TCE_04494	TBI_01862	TPA_01866
HOG_18791	TPS_10749	TCM_06016	TCE_00525	TBI_01281	TPA_00511
HOG_18793	TPS_05606	TCM_03699	TCE_01822	TBI_08651	TPA_05614
HOG_17537	TPS_09562	TCM_10658	TCE_11643	TBI_07893	TPA_04239
HOG_1075	TPS_02660	TCM_04845	TCE_05095	TBI_04366	TPA_16080
HOG_20374	TPS_10507	TCM_07038	TCE_04936	TBI_00783	TPA_02530
HOG_335	TPS_00002	TCM_08511	TCE_00181	TBI_00216	TPA_01475
HOG_1678	TPS_04473	TCM_09069	TCE_11446	TBI_08903	TPA_15932
HOG_16268	TPS_00439	TCM_04942	TCE_00705	TBI_00294	TPA_03471
HOG_19183	TPS_03445	TCM_04789	TCE_08819	TBI_08596	TPA_03899
HOG_1674	TPS_01164	TCM_09250	TCE_03447	TBI_06445	TPA_03151
HOG_1676	TPS_04478	TCM_02904	TCE_04363	TBI_01769	TPA_10493
HOG_16269	TPS_06114	TCM_00542	TCE_01403	TBI_01598	TPA_00450
HOG_13009	TPS_05953	TCM_07588	TCE_04019	TBI_08299	TPA_01610
HOG_19180	TPS_07046	TCM_13298	TCE_05383	TBI_01679	TPA_12392
HOG_1673	TPS_08868	TCM_09520	TCE_10890	TBI_10377	TPA_05208
HOG_1094	TPS_01692	TCM_11643	TCE_12902	TBI_06056	TPA_11807
HOG_8223	TPS_03633	TCM_07171	TCE_09922	TBI_06097	TPA_04132
HOG_678	TPS_01462	TCM_02541	TCE_03157	TBI_02524	TPA_00979
HOG_679	TPS_00751	TCM_03706	TCE_10286	TBI_01491	TPA_04795
HOG_1092	TPS_09046	TCM_11323	TCE_01431	TBI_10767	TPA_01315
HOG_4339	TPS_14464	TCM_10820	TCE_00842	TBI_11971	TPA_11176
HOG_19186	TPS_00981	TCM_04183	TCE_03678	TBI_06283	TPA_00133
HOG_4334	TPS_07962	TCM_01605	TCE_09115	TBI_03885	TPA_04034
HOG_670	TPS_11343	TCM_02998	TCE_03979	TBI_04434	TPA_02352
HOG_4330	TPS_10547	TCM_06882	TCE_01287	TBI_01178	TPA_03598
HOG_673	TPS_11141	TCM_09008	TCE_00511	TBI_07047	TPA_08388
HOG_2328	TPS_11457	TCM_08358	TCE_13635	TBI_07448	TPA_03438
HOG_18007	TPS_01346	TCM_02398	TCE_03028	TBI_02030	TPA_06398
HOG_18001	TPS_08381	TCM_07079	TCE_06907	TBI_10563	TPA_07473
HOG_20204	TPS_05051	TCM_06268	TCE_01036	TBI_07668	TPA_04775
HOG_20207	TPS_07790	TCM_04992	TCE_07825	TBI_05763	TPA_11216
